NS_SA_ID,CO_ANNEE_ETUDES,PRIMAIRE_SELECT,PRIM_CONNAIT_ECOL_SECOND,1E_SECOND_SELECT,2E_SECOND_SELECT,3E_SECOND_SELECT,4E_SECOND_SELECT ,5E_SECOND_SELECT ,6E_SECOND_SELECT ,7E_SECOND_SELECT ,1E_CONNAIT_CHOIX_3E,1E_OBTENIR_CEB,2E_EXERC_METIER_FIN_SECOND,2E_TMP_PARTIEL_ECOL_ENTREPR,2E_ORIENT_ENSEIGN_GEN,2E_ORIENT_ENSEIGN_TECH_PRO,2E_PAS_CEB,3E_CHANG_OPT_FILIERE,3E_EXERC_METIER_FIN_SECOND,3E_REORIENT_FIN_3E,3E_TMP_PARTIEL_ECOL_ENTREPR,4E_CHANG_OPT_FILIERE,4E_EXERC_METIER_FIN_SECOND,4E_REORIENT_FIN_4E,4E_TMP_PART_ECOL_ENTREP,5E_CONNAIT_DIFF_POSS_SUP,5E_CONNAIT_HECOL_UNIV_PLAIT_M,5E_DECOUV_METIER_MOND_TRAV,6E_CONNAIT_APPORT_7E,6E_CONNAIT_DIFF_BACH_MSTR,6E_CONNAIT_DIFF_HECOL_UNIV,6E_CONNAIT_DIFF_POSS_SUP,6E_CONNAIT_ECOL_OFFRE_7E,6E_CONNAIT_HECOL_UNIV_PLAIT_M,6E_REAL_PROJ_ETRANG_FIN_6E,7E_CONNAIT_DIFF_BACH_MSTR,7E_CONNAIT_DIFF_HECOL_UNIV,7E_CONNAIT_HECOL_UNIV_MAT_M,7E_REAL_PROJ_FIN_7E,PRESA_MDR,PRIM_CONNAIT_ECOL_SECOND,PRIM_CONNAIT_OPT_SRT_ENSEIGN_SECOND,PRIM_INFO_VIE_SECOND,PRIM_TEMOIGN_VIE_SECOND,PRIMAIRE
198112,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198119,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198126,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198127,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198128,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198129,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198130,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198131,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198132,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198137,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198160,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198161,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198162,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198163,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198164,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198165,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198166,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198168,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198173,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198174,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198175,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198176,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198177,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198179,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198181,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198188,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198189,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198190,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198198,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198199,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198222,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198223,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198224,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198241,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198242,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198243,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198244,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198245,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198246,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198247,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198248,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198252,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198260,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198261,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198262,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198264,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198265,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198266,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198267,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198268,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198271,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198272,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198283,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198284,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198285,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198286,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198287,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198288,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198289,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198290,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198297,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198298,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198300,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198305,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198306,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198307,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198308,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198312,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198319,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198320,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198321,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198322,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198323,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198324,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198325,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198326,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198329,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198330,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198335,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198336,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198337,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198338,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198339,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198341,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198350,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198351,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198352,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198353,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198356,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198357,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198363,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198364,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198370,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198371,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198372,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198373,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198374,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198375,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198376,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198378,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198397,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198398,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198399,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198400,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198401,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198402,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198406,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198427,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198428,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198429,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198430,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198431,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198432,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198433,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198434,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198435,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198436,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198439,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198440,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198442,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198478,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198479,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198480,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198481,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198482,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198483,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198484,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198493,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198494,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198502,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198503,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198504,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198505,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198507,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198508,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198509,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198511,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198513,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198514,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198525,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198526,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198527,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198528,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198529,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198532,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198533,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198539,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198540,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198551,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198552,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198553,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198554,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198555,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198556,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198557,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198558,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198561,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198577,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198578,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198579,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198580,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198581,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198593,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198620,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198621,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198622,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198623,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198624,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198625,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198626,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198627,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198628,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198637,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198647,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198648,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198649,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198650,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198651,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198653,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198654,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198655,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198657,1 D3 6 G,primaire_select,prim_connait_ecol_second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
