NS_SA_ID,PRIMAIRE_SELECT,PRIM_CONNAIT_ECOL_SECOND,CO_ANNEE_ETUDES
232872,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232873,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232874,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232875,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232876,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232877,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232878,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232879,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232880,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232881,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232882,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232883,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232884,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232885,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232886,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232887,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232888,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232889,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232890,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232891,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232892,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232893,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232895,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232896,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232898,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232899,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232901,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232902,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232904,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232905,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232906,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232907,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232908,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232909,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232911,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232912,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232913,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232914,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232915,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232916,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232917,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232918,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232919,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232920,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232921,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232922,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232923,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232924,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232925,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232926,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232927,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232928,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232929,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232930,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232931,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232932,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232933,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232934,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232935,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232936,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232937,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232940,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232941,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232942,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232945,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232946,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232947,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232948,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232949,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232952,primaire_select,prim_connait_ecol_second,1 D3 5 TQ
232953,primaire_select,prim_connait_ecol_second,1 D3 5 P
232954,primaire_select,prim_connait_ecol_second,1 D3 5 P
232955,primaire_select,prim_connait_ecol_second,1 D3 5 P
232956,primaire_select,prim_connait_ecol_second,1 D3 5 P
232957,primaire_select,prim_connait_ecol_second,1 D3 5 P
232960,primaire_select,prim_connait_ecol_second,1 D3 5 P
232961,primaire_select,prim_connait_ecol_second,1 D3 5 P
232962,primaire_select,prim_connait_ecol_second,1 D3 5 P
232963,primaire_select,prim_connait_ecol_second,1 D3 5 P
232964,primaire_select,prim_connait_ecol_second,1 D3 5 P
232965,primaire_select,prim_connait_ecol_second,1 D3 5 P
232966,primaire_select,prim_connait_ecol_second,1 D3 5 P
232967,primaire_select,prim_connait_ecol_second,1 D3 5 P
232968,primaire_select,prim_connait_ecol_second,1 D3 5 P
232969,primaire_select,prim_connait_ecol_second,1 D3 5 P
232971,primaire_select,prim_connait_ecol_second,1 D3 5 P
232972,primaire_select,prim_connait_ecol_second,1 D3 5 P
232973,primaire_select,prim_connait_ecol_second,1 D3 5 P
232974,primaire_select,prim_connait_ecol_second,1 D3 5 P
232975,primaire_select,prim_connait_ecol_second,1 D3 5 P
232976,primaire_select,prim_connait_ecol_second,1 D3 5 P
232977,primaire_select,prim_connait_ecol_second,1 D3 5 P
232978,primaire_select,prim_connait_ecol_second,1 D3 5 P
232979,primaire_select,prim_connait_ecol_second,1 D3 5 P
232980,primaire_select,prim_connait_ecol_second,1 D3 5 P
232981,primaire_select,prim_connait_ecol_second,1 D3 5 P
232982,primaire_select,prim_connait_ecol_second,1 D3 5 P
232983,primaire_select,prim_connait_ecol_second,1 D3 5 P
232984,primaire_select,prim_connait_ecol_second,1 D3 5 P
232989,primaire_select,prim_connait_ecol_second,1 D3 5 P
232991,primaire_select,prim_connait_ecol_second,1 D3 5 P
232992,primaire_select,prim_connait_ecol_second,1 D3 5 P
232993,primaire_select,prim_connait_ecol_second,1 D3 5 P
232996,primaire_select,prim_connait_ecol_second,1 D3 5 P
232997,primaire_select,prim_connait_ecol_second,1 D3 5 P
232999,primaire_select,prim_connait_ecol_second,1 D3 5 P
233000,primaire_select,prim_connait_ecol_second,1 D3 5 P
233001,primaire_select,prim_connait_ecol_second,1 D3 5 P
233002,primaire_select,prim_connait_ecol_second,1 D3 5 P
233003,primaire_select,prim_connait_ecol_second,1 D3 5 P
233005,primaire_select,prim_connait_ecol_second,1 D3 5 P
233006,primaire_select,prim_connait_ecol_second,1 D3 5 P
233015,primaire_select,prim_connait_ecol_second,1 D3 5 P
233016,primaire_select,prim_connait_ecol_second,1 D3 5 P
233017,primaire_select,prim_connait_ecol_second,1 D3 5 P
233018,primaire_select,prim_connait_ecol_second,1 D3 5 P
233019,primaire_select,prim_connait_ecol_second,1 D3 5 P
233020,primaire_select,prim_connait_ecol_second,1 D3 5 P
233021,primaire_select,prim_connait_ecol_second,1 D3 5 P
233022,primaire_select,prim_connait_ecol_second,1 D3 5 P
233023,primaire_select,prim_connait_ecol_second,1 D3 5 G
233024,primaire_select,prim_connait_ecol_second,1 D3 5 G
233025,primaire_select,prim_connait_ecol_second,1 D3 5 G
233026,primaire_select,prim_connait_ecol_second,1 D3 5 G
233029,primaire_select,prim_connait_ecol_second,1 D3 5 G
233030,primaire_select,prim_connait_ecol_second,1 D3 5 G
233031,primaire_select,prim_connait_ecol_second,1 D3 5 G
233032,primaire_select,prim_connait_ecol_second,1 D3 5 G
233033,primaire_select,prim_connait_ecol_second,1 D3 5 G
233034,primaire_select,prim_connait_ecol_second,1 D3 5 G
233035,primaire_select,prim_connait_ecol_second,1 D3 5 G
233036,primaire_select,prim_connait_ecol_second,1 D3 5 G
233037,primaire_select,prim_connait_ecol_second,1 D3 5 G
233038,primaire_select,prim_connait_ecol_second,1 D3 5 G
233045,primaire_select,prim_connait_ecol_second,1 D3 5 G
233046,primaire_select,prim_connait_ecol_second,1 D3 5 G
233047,primaire_select,prim_connait_ecol_second,1 D3 5 G
233048,primaire_select,prim_connait_ecol_second,1 D3 5 G
233049,primaire_select,prim_connait_ecol_second,1 D3 5 G
233052,primaire_select,prim_connait_ecol_second,1 D3 5 G
233053,primaire_select,prim_connait_ecol_second,1 D3 5 G
233054,primaire_select,prim_connait_ecol_second,1 D3 5 G
233055,primaire_select,prim_connait_ecol_second,1 D3 5 G
233056,primaire_select,prim_connait_ecol_second,1 D3 5 G
233057,primaire_select,prim_connait_ecol_second,1 D3 5 G
233058,primaire_select,prim_connait_ecol_second,1 D3 5 G
233059,primaire_select,prim_connait_ecol_second,1 D3 5 G
233060,primaire_select,prim_connait_ecol_second,1 D3 5 G
233062,primaire_select,prim_connait_ecol_second,1 D3 5 G
233063,primaire_select,prim_connait_ecol_second,1 D3 5 G
233064,primaire_select,prim_connait_ecol_second,1 D3 5 G
233065,primaire_select,prim_connait_ecol_second,1 D3 5 G
233066,primaire_select,prim_connait_ecol_second,1 D3 5 G
233067,primaire_select,prim_connait_ecol_second,1 D3 5 G
233068,primaire_select,prim_connait_ecol_second,1 D3 5 G
233069,primaire_select,prim_connait_ecol_second,1 D3 5 G
233072,primaire_select,prim_connait_ecol_second,1 D3 5 G
233073,primaire_select,prim_connait_ecol_second,1 D3 5 G
233074,primaire_select,prim_connait_ecol_second,1 D3 5 G
233075,primaire_select,prim_connait_ecol_second,1 D3 5 G
233076,primaire_select,prim_connait_ecol_second,1 D3 5 G
233077,primaire_select,prim_connait_ecol_second,1 D3 5 G
233078,primaire_select,prim_connait_ecol_second,1 D3 5 G
233080,primaire_select,prim_connait_ecol_second,1 D3 5 G
233082,primaire_select,prim_connait_ecol_second,1 D3 5 G
233083,primaire_select,prim_connait_ecol_second,1 D3 5 G
233084,primaire_select,prim_connait_ecol_second,1 D3 5 G
233085,primaire_select,prim_connait_ecol_second,1 D3 5 G
233086,primaire_select,prim_connait_ecol_second,1 D3 5 G
233087,primaire_select,prim_connait_ecol_second,1 D3 5 G
233089,primaire_select,prim_connait_ecol_second,1 D3 5 G
233090,primaire_select,prim_connait_ecol_second,1 D3 5 G
233091,primaire_select,prim_connait_ecol_second,1 D3 5 G
233092,primaire_select,prim_connait_ecol_second,1 D3 5 G
233095,primaire_select,prim_connait_ecol_second,1 D3 5 G
233105,primaire_select,prim_connait_ecol_second,1 D3 5 G
233106,primaire_select,prim_connait_ecol_second,1 D3 5 G
233107,primaire_select,prim_connait_ecol_second,1 D3 5 G
233110,primaire_select,prim_connait_ecol_second,1 D3 5 G
233111,primaire_select,prim_connait_ecol_second,1 D3 5 G
233112,primaire_select,prim_connait_ecol_second,1 D3 5 G
233114,primaire_select,prim_connait_ecol_second,1 D3 5 G
233118,primaire_select,prim_connait_ecol_second,1 D3 5 G
233120,primaire_select,prim_connait_ecol_second,1 D3 5 G
233122,primaire_select,prim_connait_ecol_second,1 D3 5 G
233123,primaire_select,prim_connait_ecol_second,1 D3 5 G
233125,primaire_select,prim_connait_ecol_second,1 D3 5 G
233126,primaire_select,prim_connait_ecol_second,1 D3 5 G
233127,primaire_select,prim_connait_ecol_second,1 D3 5 G
233128,primaire_select,prim_connait_ecol_second,1 D3 5 G
233129,primaire_select,prim_connait_ecol_second,1 D3 5 G
233130,primaire_select,prim_connait_ecol_second,1 D3 5 G
233131,primaire_select,prim_connait_ecol_second,1 D3 5 G
233132,primaire_select,prim_connait_ecol_second,1 D3 5 G
233133,primaire_select,prim_connait_ecol_second,1 D3 5 G
233134,primaire_select,prim_connait_ecol_second,1 D3 5 G
233135,primaire_select,prim_connait_ecol_second,1 D3 5 G
233138,primaire_select,prim_connait_ecol_second,1 D3 5 G
233139,primaire_select,prim_connait_ecol_second,1 D3 5 G
233140,primaire_select,prim_connait_ecol_second,1 D3 5 G
233141,primaire_select,prim_connait_ecol_second,1 D3 5 G
233142,primaire_select,prim_connait_ecol_second,1 D3 5 G
233143,primaire_select,prim_connait_ecol_second,1 D3 5 G
233144,primaire_select,prim_connait_ecol_second,1 D3 5 G
233145,primaire_select,prim_connait_ecol_second,1 D3 5 G
233155,primaire_select,prim_connait_ecol_second,1 D3 5 G
233156,primaire_select,prim_connait_ecol_second,1 D3 5 G
233157,primaire_select,prim_connait_ecol_second,1 D3 5 G
233158,primaire_select,prim_connait_ecol_second,1 D3 5 G
233160,primaire_select,prim_connait_ecol_second,1 D3 5 G
233161,primaire_select,prim_connait_ecol_second,1 D3 5 G
233162,primaire_select,prim_connait_ecol_second,1 D3 5 G
233163,primaire_select,prim_connait_ecol_second,1 D3 5 G
233166,primaire_select,prim_connait_ecol_second,1 D3 5 G
233167,primaire_select,prim_connait_ecol_second,1 D3 5 G
233168,primaire_select,prim_connait_ecol_second,1 D3 5 G
233169,primaire_select,prim_connait_ecol_second,1 D3 5 G
233170,primaire_select,prim_connait_ecol_second,1 D3 5 G
233171,primaire_select,prim_connait_ecol_second,1 D3 5 G
233172,primaire_select,prim_connait_ecol_second,1 D3 5 G
233173,primaire_select,prim_connait_ecol_second,1 D3 5 G
233174,primaire_select,prim_connait_ecol_second,1 D3 5 G
233175,primaire_select,prim_connait_ecol_second,1 D3 5 G
233176,primaire_select,prim_connait_ecol_second,1 D3 5 G
233179,primaire_select,prim_connait_ecol_second,1 D3 5 G
233180,primaire_select,prim_connait_ecol_second,1 D3 5 G
233186,primaire_select,prim_connait_ecol_second,1 D3 5 G
233187,primaire_select,prim_connait_ecol_second,1 D3 5 G
233188,primaire_select,prim_connait_ecol_second,1 D3 5 G
233189,primaire_select,prim_connait_ecol_second,1 D3 5 G
233190,primaire_select,prim_connait_ecol_second,1 D3 5 G
233191,primaire_select,prim_connait_ecol_second,1 D3 5 G
233192,primaire_select,prim_connait_ecol_second,1 D3 5 G
233193,primaire_select,prim_connait_ecol_second,1 D3 5 G
233197,primaire_select,prim_connait_ecol_second,1 D3 5 G
233198,primaire_select,prim_connait_ecol_second,1 D3 5 G
233200,primaire_select,prim_connait_ecol_second,1 D3 5 G
233201,primaire_select,prim_connait_ecol_second,1 D3 5 G
233202,primaire_select,prim_connait_ecol_second,1 D3 5 G
233203,primaire_select,prim_connait_ecol_second,1 D3 5 G
233204,primaire_select,prim_connait_ecol_second,1 D3 5 G
233205,primaire_select,prim_connait_ecol_second,1 D3 5 G
233207,primaire_select,prim_connait_ecol_second,1 D3 5 G
233208,primaire_select,prim_connait_ecol_second,1 D3 5 G
233211,primaire_select,prim_connait_ecol_second,1 D3 5 G
233212,primaire_select,prim_connait_ecol_second,1 D3 5 G
233213,primaire_select,prim_connait_ecol_second,1 D3 5 G
233214,primaire_select,prim_connait_ecol_second,1 D3 5 G
233215,primaire_select,prim_connait_ecol_second,1 D3 5 G
233216,primaire_select,prim_connait_ecol_second,1 D3 5 G
233218,primaire_select,prim_connait_ecol_second,1 D3 5 G
233219,primaire_select,prim_connait_ecol_second,1 D3 5 G
233222,primaire_select,prim_connait_ecol_second,1 D3 5 G
233224,primaire_select,prim_connait_ecol_second,1 D3 5 G
233225,primaire_select,prim_connait_ecol_second,1 D3 5 G
233226,primaire_select,prim_connait_ecol_second,1 D3 5 G
233227,primaire_select,prim_connait_ecol_second,1 D3 5 G
233228,primaire_select,prim_connait_ecol_second,1 D3 5 G
233229,primaire_select,prim_connait_ecol_second,1 D3 5 G
233230,primaire_select,prim_connait_ecol_second,1 D3 5 G
233231,primaire_select,prim_connait_ecol_second,1 D3 5 G
233236,primaire_select,prim_connait_ecol_second,1 D3 5 G
233238,primaire_select,prim_connait_ecol_second,1 D3 5 G
233239,primaire_select,prim_connait_ecol_second,1 D3 5 G
233240,primaire_select,prim_connait_ecol_second,1 D3 5 G
233241,primaire_select,prim_connait_ecol_second,1 D3 5 G
233243,primaire_select,prim_connait_ecol_second,1 D3 5 G
233244,primaire_select,prim_connait_ecol_second,1 D3 5 G
233245,primaire_select,prim_connait_ecol_second,1 D3 5 G
233246,primaire_select,prim_connait_ecol_second,1 D3 5 G
233247,primaire_select,prim_connait_ecol_second,1 D3 5 G
233248,primaire_select,prim_connait_ecol_second,1 D3 5 G
233249,primaire_select,prim_connait_ecol_second,1 D3 5 G
233250,primaire_select,prim_connait_ecol_second,1 D3 5 G
233251,primaire_select,prim_connait_ecol_second,1 D3 5 G
233252,primaire_select,prim_connait_ecol_second,1 D3 5 G
233253,primaire_select,prim_connait_ecol_second,1 D3 5 G
233254,primaire_select,prim_connait_ecol_second,1 D3 5 G
233255,primaire_select,prim_connait_ecol_second,1 D3 5 G
233256,primaire_select,prim_connait_ecol_second,1 D3 5 G
233257,primaire_select,prim_connait_ecol_second,1 D3 5 G
233259,primaire_select,prim_connait_ecol_second,1 D3 5 G
233260,primaire_select,prim_connait_ecol_second,1 D3 5 G
233261,primaire_select,prim_connait_ecol_second,1 D3 5 G
233262,primaire_select,prim_connait_ecol_second,1 D3 5 G
233263,primaire_select,prim_connait_ecol_second,1 D3 5 G
233264,primaire_select,prim_connait_ecol_second,1 D3 5 G
233265,primaire_select,prim_connait_ecol_second,1 D3 5 G
233266,primaire_select,prim_connait_ecol_second,1 D3 5 G
233267,primaire_select,prim_connait_ecol_second,1 D3 5 G
233268,primaire_select,prim_connait_ecol_second,1 D3 5 G
233269,primaire_select,prim_connait_ecol_second,1 D3 5 G
233270,primaire_select,prim_connait_ecol_second,1 D3 5 G
233271,primaire_select,prim_connait_ecol_second,1 D3 5 G
233272,primaire_select,prim_connait_ecol_second,1 D3 5 G
233273,primaire_select,prim_connait_ecol_second,1 D3 5 G
233274,primaire_select,prim_connait_ecol_second,1 D3 5 G
233275,primaire_select,prim_connait_ecol_second,1 D3 5 G
233276,primaire_select,prim_connait_ecol_second,1 D3 5 G
233277,primaire_select,prim_connait_ecol_second,1 D3 5 G
233278,primaire_select,prim_connait_ecol_second,1 D3 5 G
233279,primaire_select,prim_connait_ecol_second,1 D3 5 AT
233280,primaire_select,prim_connait_ecol_second,1 D3 5 AT
233281,primaire_select,prim_connait_ecol_second,1 D3 5 AT
233282,primaire_select,prim_connait_ecol_second,1 D3 3C TQ
233285,primaire_select,prim_connait_ecol_second,1 D2 4 TT
233288,primaire_select,prim_connait_ecol_second,1 D2 4 TT
233289,primaire_select,prim_connait_ecol_second,1 D2 4 TT
233290,primaire_select,prim_connait_ecol_second,1 D2 4 TT
233291,primaire_select,prim_connait_ecol_second,1 D2 4 TT
233292,primaire_select,prim_connait_ecol_second,1 D2 4 TT
233293,primaire_select,prim_connait_ecol_second,1 D2 4 TT
233294,primaire_select,prim_connait_ecol_second,1 D2 4 TT
233295,primaire_select,prim_connait_ecol_second,1 D2 4 TT
233296,primaire_select,prim_connait_ecol_second,1 D2 4 TT
233297,primaire_select,prim_connait_ecol_second,1 D2 4 TT
233300,primaire_select,prim_connait_ecol_second,1 D2 4 TT
233301,primaire_select,prim_connait_ecol_second,1 D2 4 TT
233303,primaire_select,prim_connait_ecol_second,1 D2 4 TT
233305,primaire_select,prim_connait_ecol_second,1 D2 4 TT
233308,primaire_select,prim_connait_ecol_second,1 D2 4 TT
233309,primaire_select,prim_connait_ecol_second,1 D2 4 TT
233310,primaire_select,prim_connait_ecol_second,1 D2 4 TT
233314,primaire_select,prim_connait_ecol_second,1 D2 4 TT
233317,primaire_select,prim_connait_ecol_second,1 D2 4 TT
233319,primaire_select,prim_connait_ecol_second,1 D2 4 TT
233321,primaire_select,prim_connait_ecol_second,1 D2 4 TT
233322,primaire_select,prim_connait_ecol_second,1 D2 4 TT
233325,primaire_select,prim_connait_ecol_second,1 D2 4 TT
233326,primaire_select,prim_connait_ecol_second,1 D2 4 TT
233329,primaire_select,prim_connait_ecol_second,1 D2 4 TT
233331,primaire_select,prim_connait_ecol_second,1 D2 4 TT
233332,primaire_select,prim_connait_ecol_second,1 D2 4 TT
233333,primaire_select,prim_connait_ecol_second,1 D2 4 TQ
233334,primaire_select,prim_connait_ecol_second,1 D2 4 TQ
233337,primaire_select,prim_connait_ecol_second,1 D2 4 TQ
233338,primaire_select,prim_connait_ecol_second,1 D2 4 TQ
233339,primaire_select,prim_connait_ecol_second,1 D2 4 TQ
233340,primaire_select,prim_connait_ecol_second,1 D2 4 TQ
233341,primaire_select,prim_connait_ecol_second,1 D2 4 TQ
233342,primaire_select,prim_connait_ecol_second,1 D2 4 TQ
233344,primaire_select,prim_connait_ecol_second,1 D2 4 TQ
233347,primaire_select,prim_connait_ecol_second,1 D2 4 TQ
233352,primaire_select,prim_connait_ecol_second,1 D2 4 TQ
233353,primaire_select,prim_connait_ecol_second,1 D2 4 TQ
233354,primaire_select,prim_connait_ecol_second,1 D2 4 TQ
233355,primaire_select,prim_connait_ecol_second,1 D2 4 TQ
233356,primaire_select,prim_connait_ecol_second,1 D2 4 TQ
233365,primaire_select,prim_connait_ecol_second,1 D2 4 TQ
233366,primaire_select,prim_connait_ecol_second,1 D2 4 TQ
233367,primaire_select,prim_connait_ecol_second,1 D2 4 TQ
233371,primaire_select,prim_connait_ecol_second,1 D2 4 TQ
233372,primaire_select,prim_connait_ecol_second,1 D2 4 TQ
233373,primaire_select,prim_connait_ecol_second,1 D2 4 TQ
233374,primaire_select,prim_connait_ecol_second,1 D2 4 TQ
233375,primaire_select,prim_connait_ecol_second,1 D2 4 TQ
233376,primaire_select,prim_connait_ecol_second,1 D2 4 TQ
233377,primaire_select,prim_connait_ecol_second,1 D2 4 TQ
233378,primaire_select,prim_connait_ecol_second,1 D2 4 TQ
233379,primaire_select,prim_connait_ecol_second,1 D2 4 TQ
233383,primaire_select,prim_connait_ecol_second,1 D2 4 TQ
233385,primaire_select,prim_connait_ecol_second,1 D2 4 TQ
233386,primaire_select,prim_connait_ecol_second,1 D2 4 TQ
233388,primaire_select,prim_connait_ecol_second,1 D2 4 TQ
233389,primaire_select,prim_connait_ecol_second,1 D2 4 TQ
233390,primaire_select,prim_connait_ecol_second,1 D2 4 TQ
233391,primaire_select,prim_connait_ecol_second,1 D2 4 TQ
233394,primaire_select,prim_connait_ecol_second,1 D2 4 TQ
233396,primaire_select,prim_connait_ecol_second,1 D2 4 P
233397,primaire_select,prim_connait_ecol_second,1 D2 4 P
233398,primaire_select,prim_connait_ecol_second,1 D2 4 P
233399,primaire_select,prim_connait_ecol_second,1 D2 4 P
233400,primaire_select,prim_connait_ecol_second,1 D2 4 P
233401,primaire_select,prim_connait_ecol_second,1 D2 4 P
233402,primaire_select,prim_connait_ecol_second,1 D2 4 P
233404,primaire_select,prim_connait_ecol_second,1 D2 4 P
233405,primaire_select,prim_connait_ecol_second,1 D2 4 P
233406,primaire_select,prim_connait_ecol_second,1 D2 4 P
233416,primaire_select,prim_connait_ecol_second,1 D2 4 P
233417,primaire_select,prim_connait_ecol_second,1 D2 4 P
233418,primaire_select,prim_connait_ecol_second,1 D2 4 P
233425,primaire_select,prim_connait_ecol_second,1 D2 4 P
233427,primaire_select,prim_connait_ecol_second,1 D2 4 P
233428,primaire_select,prim_connait_ecol_second,1 D2 4 P
233430,primaire_select,prim_connait_ecol_second,1 D2 4 P
233431,primaire_select,prim_connait_ecol_second,1 D2 4 P
233432,primaire_select,prim_connait_ecol_second,1 D2 4 P
233434,primaire_select,prim_connait_ecol_second,1 D2 4 P
233438,primaire_select,prim_connait_ecol_second,1 D2 4 P
233439,primaire_select,prim_connait_ecol_second,1 D2 4 P
233442,primaire_select,prim_connait_ecol_second,1 D2 4 P
233445,primaire_select,prim_connait_ecol_second,1 D2 4 P
233446,primaire_select,prim_connait_ecol_second,1 D2 4 P
233447,primaire_select,prim_connait_ecol_second,1 D2 4 P
233448,primaire_select,prim_connait_ecol_second,1 D2 4 P
233449,primaire_select,prim_connait_ecol_second,1 D2 4 P
233454,primaire_select,prim_connait_ecol_second,1 D2 4 P
233458,primaire_select,prim_connait_ecol_second,1 D2 4 P
233466,primaire_select,prim_connait_ecol_second,1 D2 4 P
233468,primaire_select,prim_connait_ecol_second,1 D2 4 P
233469,primaire_select,prim_connait_ecol_second,1 D2 4 P
233470,primaire_select,prim_connait_ecol_second,1 D2 4 P
233471,primaire_select,prim_connait_ecol_second,1 D2 4 P
233472,primaire_select,prim_connait_ecol_second,1 D2 4 P
233473,primaire_select,prim_connait_ecol_second,1 D2 4 P
233474,primaire_select,prim_connait_ecol_second,1 D2 4 P
233475,primaire_select,prim_connait_ecol_second,1 D2 4 P
233482,primaire_select,prim_connait_ecol_second,1 D2 4 P
233483,primaire_select,prim_connait_ecol_second,1 D2 4 P
233486,primaire_select,prim_connait_ecol_second,1 D2 4 P
233491,primaire_select,prim_connait_ecol_second,1 D2 4 P
233492,primaire_select,prim_connait_ecol_second,1 D2 4 G
233493,primaire_select,prim_connait_ecol_second,1 D2 4 G
233494,primaire_select,prim_connait_ecol_second,1 D2 4 G
233497,primaire_select,prim_connait_ecol_second,1 D2 4 G
233502,primaire_select,prim_connait_ecol_second,1 D2 4 G
233503,primaire_select,prim_connait_ecol_second,1 D2 4 G
233507,primaire_select,prim_connait_ecol_second,1 D2 4 G
233509,primaire_select,prim_connait_ecol_second,1 D2 4 G
233513,primaire_select,prim_connait_ecol_second,1 D2 4 G
233525,primaire_select,prim_connait_ecol_second,1 D2 4 G
233526,primaire_select,prim_connait_ecol_second,1 D2 4 G
233536,primaire_select,prim_connait_ecol_second,1 D2 4 G
233539,primaire_select,prim_connait_ecol_second,1 D2 4 G
233540,primaire_select,prim_connait_ecol_second,1 D2 4 G
233546,primaire_select,prim_connait_ecol_second,1 D2 4 G
233548,primaire_select,prim_connait_ecol_second,1 D2 4 G
233549,primaire_select,prim_connait_ecol_second,1 D2 4 G
233550,primaire_select,prim_connait_ecol_second,1 D2 4 G
233553,primaire_select,prim_connait_ecol_second,1 D2 4 G
233554,primaire_select,prim_connait_ecol_second,1 D2 4 G
233556,primaire_select,prim_connait_ecol_second,1 D2 4 G
233558,primaire_select,prim_connait_ecol_second,1 D2 4 G
233560,primaire_select,prim_connait_ecol_second,1 D2 4 G
233568,primaire_select,prim_connait_ecol_second,1 D2 4 G
233570,primaire_select,prim_connait_ecol_second,1 D2 4 G
233596,primaire_select,prim_connait_ecol_second,1 D2 4 G
233597,primaire_select,prim_connait_ecol_second,1 D2 4 G
233600,primaire_select,prim_connait_ecol_second,1 D2 4 G
233627,primaire_select,prim_connait_ecol_second,1 D2 4 G
233630,primaire_select,prim_connait_ecol_second,1 D2 4 G
233631,primaire_select,prim_connait_ecol_second,1 D2 4 G
233634,primaire_select,prim_connait_ecol_second,1 D2 4 G
233635,primaire_select,prim_connait_ecol_second,1 D2 4 G
233637,primaire_select,prim_connait_ecol_second,1 D2 4 G
233638,primaire_select,prim_connait_ecol_second,1 D2 4 G
233639,primaire_select,prim_connait_ecol_second,1 D2 4 G
233640,primaire_select,prim_connait_ecol_second,1 D2 4 G
233644,primaire_select,prim_connait_ecol_second,1 D2 4 G
233646,primaire_select,prim_connait_ecol_second,1 D2 4 G
233647,primaire_select,prim_connait_ecol_second,1 D2 4 G
233648,primaire_select,prim_connait_ecol_second,1 D2 4 G
233649,primaire_select,prim_connait_ecol_second,1 D2 4 G
233650,primaire_select,prim_connait_ecol_second,1 D2 4 G
233651,primaire_select,prim_connait_ecol_second,1 D2 4 G
233656,primaire_select,prim_connait_ecol_second,1 D2 4 G
