HAND_ID,NS_ETAB_ID,CO_ETUDE_ID,TE_LM,CO_VALEUR,DT_DEBUT,DT_FIN,SW_LM_1,SW_LM_2,SW_LM_3,SW_LM_1_OBG,SW_LM_2_OBG,SW_LM_3_OBG
302,61,GT11C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
303,61,GT12C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
304,61,GT12S,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
305,61,GT21 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
306,61,GT21 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
307,61,GT22 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
308,61,GT22 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
309,61,GT31 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
310,61,GT31 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
311,61,GT32 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
312,61,GT32 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
313,61,GT33L,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
314,61,GT33L,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
315,61,GT33M,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
316,61,GT33M,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
317,61,GT33S,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
318,61,GT33S,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
319,61,TQ3C ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
320,61,TQ31 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
321,61,TQ32 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
322,61,TQ33 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
323,61,TT21 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
324,61,TT21 ,Néerlandais,NL,2016-09-01,9999-12-31,O,N,N,N,N,N
325,61,TT22 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
326,61,TT22 ,Néerlandais,NL,2016-09-01,9999-12-31,O,N,N,N,N,N
327,61,TT22R,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
328,61,TT22R,Néerlandais,NL,2016-09-01,9999-12-31,O,N,N,N,N,N
329,61,TT31 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
330,61,TT31 ,Néerlandais,NL,2016-09-01,9999-12-31,O,N,N,N,N,N
331,61,TT32 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
332,61,TT32 ,Néerlandais,NL,2016-09-01,9999-12-31,O,N,N,N,N,N
333,123,GT11C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
334,123,GT12C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
335,123,GT12S,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
336,123,GT21 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
337,123,GT21 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
338,123,GT22 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
339,123,GT22 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
340,123,GT31 ,Allemand,DE,2014-09-01,2015-08-31,N,N,O,N,N,N
341,123,GT31 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
342,123,GT31 ,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
343,123,GT31 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
344,123,GT32 ,Allemand,DE,2014-09-01,2015-08-31,N,N,O,N,N,N
345,123,GT32 ,Allemand,DE,2018-09-01,9999-12-31,N,N,O,N,N,N
346,123,GT32 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
347,123,GT32 ,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
348,123,GT32 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
349,123,GT33L,Allemand,DE,2014-09-01,2015-08-31,N,N,O,N,N,N
350,123,GT33L,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
351,123,GT33L,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
352,123,GT33L,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
353,123,GT33M,Allemand,DE,2014-09-01,2015-08-31,N,N,O,N,N,N
354,123,GT33M,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
355,123,GT33M,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
356,123,GT33M,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
357,123,GT33S,Allemand,DE,2014-09-01,2015-08-31,N,N,O,N,N,N
358,123,GT33S,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
359,123,GT33S,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
360,123,GT33S,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
361,124,GT11C,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
362,124,GT11D,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
363,124,GT12C,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
364,124,GT12S,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
365,124,GT2D ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
366,124,GT21 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
367,124,GT21 ,Néerlandais,NL,2015-09-01,9999-12-31,O,N,N,N,N,N
368,124,GT22 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
369,124,GT22 ,Néerlandais,NL,2015-09-01,9999-12-31,O,N,N,N,N,N
370,124,GT31 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
371,124,GT31 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
372,124,GT32 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
373,124,GT32 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
374,124,GT33L,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
375,124,GT33L,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
376,124,GT33M,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
377,124,GT33M,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
378,124,GT33P,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
379,124,GT33P,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
380,124,GT33S,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
381,124,GT33S,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
382,124,PC4  ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
383,124,PC4C ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
384,124,PC5  ,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
385,124,PC5  ,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
386,124,PC5  ,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
387,124,PC5C ,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
388,124,PC5C ,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
389,124,PC5C ,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
390,124,PC6  ,Allemand,DE,2020-09-01,9999-12-31,O,N,N,O,N,N
391,124,PC6  ,Anglais,EN,2020-09-01,9999-12-31,O,N,N,O,N,N
392,124,PC6  ,Néerlandais,NL,2020-09-01,9999-12-31,O,N,N,O,N,N
393,124,PC6C ,Allemand,DE,2020-09-01,9999-12-31,O,N,N,O,N,N
394,124,PC6C ,Anglais,EN,2020-09-01,9999-12-31,O,N,N,O,N,N
395,124,PC6C ,Néerlandais,NL,2020-09-01,9999-12-31,O,N,N,O,N,N
396,124,PQD2C,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
397,124,PQD2C,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
398,124,PQD2C,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
399,124,PQI24,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
400,124,PQI3 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
401,124,PQI34,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
402,124,PQI4 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
403,124,PQSC ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
404,124,PQS1 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
405,124,PQS2 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
406,124,PQS3 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
407,124,PQ2CC,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
408,124,PQ2CC,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
409,124,PQ2CC,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
410,124,PQ21 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
411,124,PQ22 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
412,124,PQ3C ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
413,124,PQ31 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
414,124,PQ32 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
415,124,PQ33B,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
416,124,PQ33C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
417,124,TQC4 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
418,124,TQC5 ,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
419,124,TQC5 ,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
420,124,TQC5 ,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
421,124,TQC6 ,Allemand,DE,2020-09-01,9999-12-31,O,N,N,O,N,N
422,124,TQC6 ,Anglais,EN,2020-09-01,9999-12-31,O,N,N,O,N,N
423,124,TQC6 ,Néerlandais,NL,2020-09-01,9999-12-31,O,N,N,O,N,N
424,124,TQ2CC,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
425,124,TQ2CC,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
426,124,TQ2CC,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
427,124,TQ21 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
428,124,TQ22 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
429,124,TQ3C ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
430,124,TQ31 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
431,124,TQ32 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
432,124,TQ33 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
433,126,GT11C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
434,126,GT12C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
435,126,GT12S,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
436,126,GT21 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
437,126,GT21 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
438,126,GT22 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
439,126,GT22 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
440,126,GT31 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
441,126,GT31 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
442,126,GT32 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
443,126,GT32 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
444,126,GT33L,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
445,126,GT33L,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
446,126,GT33M,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
447,126,GT33M,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
448,126,GT33S,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
449,126,GT33S,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
450,127,GT11C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
451,127,GT12C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
452,127,GT12S,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
453,127,GT21 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
454,127,GT21 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
455,127,GT22 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
456,127,GT22 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
457,127,GT31 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
458,127,GT31 ,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
459,127,GT31 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
460,127,GT32 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
461,127,GT32 ,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
462,127,GT32 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
463,128,GT11C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
464,128,GT12C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
465,128,GT12S,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
466,128,GT21 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
467,128,GT21 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
468,128,GT22 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
469,128,GT22 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
470,128,GT31 ,Allemand,DE,2014-09-01,2014-09-02,N,N,O,N,N,N
471,128,GT31 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
472,128,GT31 ,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
473,128,GT31 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
474,128,GT32 ,Allemand,DE,2014-09-01,2014-09-02,N,N,O,N,N,N
475,128,GT32 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
476,128,GT32 ,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
477,128,GT32 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
478,128,GT33L,Allemand,DE,2014-09-01,2014-09-02,N,N,O,N,N,N
479,128,GT33L,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
480,128,GT33L,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
481,128,GT33L,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
482,128,GT33M,Allemand,DE,2014-09-01,2014-09-02,N,N,O,N,N,N
483,128,GT33M,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
484,128,GT33M,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
485,128,GT33M,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
486,128,GT33S,Allemand,DE,2014-09-01,2014-09-02,N,N,O,N,N,N
487,128,GT33S,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
488,128,GT33S,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
489,128,GT33S,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
490,129,GT11C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
491,129,GT12C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
492,129,GT12S,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
493,129,GT21 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
494,129,GT21 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
495,129,GT22 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
496,129,GT22 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
497,129,GT31 ,Allemand,DE,2014-09-01,9999-12-31,N,N,O,N,N,N
498,129,GT31 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
499,129,GT31 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
500,129,GT32 ,Allemand,DE,2014-09-01,9999-12-31,N,N,O,N,N,N
501,129,GT32 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
502,129,GT32 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
503,130,GT11C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
504,130,GT12C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
505,130,GT12S,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
506,130,GT21 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
507,130,GT21 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
508,130,GT22 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
509,130,GT22 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
510,130,GT31 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
511,130,GT31 ,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
512,130,GT31 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
513,130,GT32 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
514,130,GT32 ,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
515,130,GT32 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
516,132,GT11C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
517,132,GT12C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
518,132,GT12S,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
519,132,GT21 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
520,132,GT21 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
521,132,GT22 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
522,132,GT22 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
523,132,GT31 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
524,132,GT31 ,Espagnol,ES,2014-09-01,2015-08-31,N,O,O,N,N,N
525,132,GT31 ,Espagnol,ES,2015-09-01,9999-12-31,N,N,O,N,N,N
526,132,GT31 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
527,132,GT32 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
528,132,GT32 ,Espagnol,ES,2014-09-01,2015-08-31,N,O,O,N,N,N
529,132,GT32 ,Espagnol,ES,2015-09-01,9999-12-31,N,N,O,N,N,N
530,132,GT32 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
531,132,GT33L,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
532,132,GT33L,Espagnol,ES,2014-09-01,2015-08-31,N,O,O,N,N,N
533,132,GT33L,Espagnol,ES,2015-09-01,9999-12-31,N,N,O,N,N,N
534,132,GT33L,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
535,132,GT33M,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
536,132,GT33M,Espagnol,ES,2014-09-01,2015-08-31,N,O,O,N,N,N
537,132,GT33M,Espagnol,ES,2015-09-01,9999-12-31,N,N,O,N,N,N
538,132,GT33M,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
539,132,GT33S,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
540,132,GT33S,Espagnol,ES,2014-09-01,2015-08-31,N,O,O,N,N,N
541,132,GT33S,Espagnol,ES,2015-09-01,9999-12-31,N,N,O,N,N,N
542,132,GT33S,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
543,133,GT11C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
544,133,GT12C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
545,133,GT12S,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
546,133,GT21 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
547,133,GT21 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
548,133,GT22 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
549,133,GT22 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
550,133,GT31 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
551,133,GT31 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
552,133,GT32 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
553,133,GT32 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
554,134,GT11C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
555,134,GT12C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
556,134,GT12S,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
557,134,GT21 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
558,134,GT21 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
559,134,GT22 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
560,134,GT22 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
561,134,GT31 ,Allemand,DE,2014-09-01,9999-12-31,N,N,O,N,N,N
562,134,GT31 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
563,134,GT31 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
564,134,GT32 ,Allemand,DE,2014-09-01,9999-12-31,N,N,O,N,N,N
565,134,GT32 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
566,134,GT32 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
567,138,GT11C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
568,138,GT11D,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
569,138,GT12C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
570,138,GT12S,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
571,138,GT2D ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
572,138,GT21 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
573,138,GT21 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
574,138,GT22 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
575,138,GT22 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
576,138,GT31 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
577,138,GT31 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
578,138,GT32 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
579,138,GT32 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
580,138,PQ21 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
581,138,PQ22 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
582,138,PQ3C ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
583,138,PQ31 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
584,138,PQ32 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
585,138,PQ33B,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
586,138,PQ33C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
587,138,TQ21 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
588,138,TQ22 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
589,138,TQ22R,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
590,138,TQ3C ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
591,138,TQ31 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
592,138,TQ32 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
593,138,TQ33 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
594,139,GT11C,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
595,139,GT12C,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
596,139,GT12S,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
597,139,GT21 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
598,139,GT21 ,Néerlandais,NL,2015-09-01,9999-12-31,O,N,N,N,N,N
599,139,GT22 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
600,139,GT22 ,Néerlandais,NL,2015-09-01,9999-12-31,O,N,N,N,N,N
601,139,GT31 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
602,139,GT31 ,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
603,139,GT31 ,Italien,IT,2014-09-01,9999-12-31,N,N,O,N,N,N
604,139,GT31 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
605,139,GT32 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
606,139,GT32 ,Espagnol,ES,2014-09-01,9999-12-31,N,N,O,N,N,N
607,139,GT32 ,Italien,IT,2014-09-01,9999-12-31,N,N,O,N,N,N
608,139,GT32 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
609,139,GT33L,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
