"NS_ETAB_ID","CO_ETUDE_ID","TE_LIBL_CRT","CO_UNI_ID","DT_DEBUT","DT_FIN"
2022,PC5C ,R DQ 5 P                 ,"119",2019-09-01,9999-12-31
2022,PC6  ,"1 DQ 6 P                 ","112",2020-09-01,9999-12-31
2022,PC6C ,R DQ 6 P                 ,"119",2020-09-01,9999-12-31
2022,PQD2C,R DQ C2D P               ,"119",2019-09-01,9999-12-31
2022,PQI24,R D2 P 45                ,"119",2014-09-01,9999-12-31
2022,PQI3 ,R D2 3 P                 ,"119",2014-09-01,9999-12-31
2022,PQI34,R D3 P 45                ,"119",2014-09-01,9999-12-31
2022,PQI4 ,R D2 4 P                 ,"119",2014-09-01,9999-12-31
2022,PQSC ,R D3 3 C P               ,"119",2014-09-01,9999-12-31
2022,PQS1 ,R D3 5 P                 ,"119",2014-09-01,9999-12-31
2022,PQS2 ,R D3 6 P                 ,"119",2014-09-01,9999-12-31
2022,PQS3 ,R D3 7B P                ,"119",2014-09-01,9999-12-31
2022,PQ2CC,"1 DQ C2D P               ","112",2019-09-01,9999-12-31
2022,PQ21 ,"1 D2 3 P                 ","112",2014-09-01,9999-12-31
2022,PQ22 ,"1 D2 4 P                 ","112",2014-09-01,9999-12-31
2022,PQ3C ,"1 D3 3C P                ","112",2014-09-01,9999-12-31
2022,PQ31 ,"1 D3 5 P                 ","112",2014-09-01,9999-12-31
2022,PQ32 ,"1 D3 6 P                 ","112",2014-09-01,9999-12-31
2022,PQ33B,"1 D3 7B P                ","112",2014-09-01,9999-12-31
2022,PQ33C,"1 D3 7C P                ","112",2014-09-01,9999-12-31
2022,TQC4 ,"1 DQ 4 TQ                ","112",2018-09-01,9999-12-31
2022,TQC4C,R DQ 4 TQ                ,"119",2019-09-01,9999-12-31
2022,TQC5 ,"1 DQ 5 TQ                ","112",2019-09-01,9999-12-31
2022,TQC5C,R DQ 5 TQ                ,"119",2019-09-01,9999-12-31
2022,TQC6 ,"1 DQ 6 TQ                ","112",2020-09-01,9999-12-31
2022,TQC6C,R DQ 6 TQ                ,"119",2020-09-01,9999-12-31
2022,TQD2C,R DQ C2D TQ              ,"119",2019-09-01,9999-12-31
2022,TQS1 ,R D3 5 TQ                ,"119",2018-09-01,9999-12-31
2022,TQS2 ,R D3 6 TQ                ,"119",2018-09-01,9999-12-31
2022,TQS3 ,R D3 7 TQ                ,"119",2018-09-01,9999-12-31
2022,TQ2CC,"1 DQ C2D TQ              ","112",2019-09-01,9999-12-31
2022,TQ21 ,"1 D2 3 TQ                ","112",2014-09-01,9999-12-31
2022,TQ22 ,"1 D2 4 TQ                ","112",2014-09-01,9999-12-31
2022,TQ22R,"1 D2 4R TQ               ","112",2014-09-01,9999-12-31
2022,TQ3C ,"1 D3 3C TQ               ","112",2014-09-01,9999-12-31
2022,TQ31 ,"1 D3 5 TQ                ","112",2014-09-01,9999-12-31
2022,TQ32 ,"1 D3 6 TQ                ","112",2014-09-01,9999-12-31
2022,TQ33 ,"1 D3 7 TQ                ","112",2014-09-01,9999-12-31
2026,GT11C,"1 D1 1C                  ","112",2014-09-01,9999-12-31
2026,GT11D,"1 D1 1D                  ","112",2014-09-01,9999-12-31
2026,GT12C,"1 D1 2C                  ","112",2014-09-01,9999-12-31
2026,GT12S,"1 D1 2S                  ","112",2014-09-01,9999-12-31
2026,GT2D ,"1 D1 2D                  ","112",2014-09-01,9999-12-31
2026,PQ21 ,"1 D2 3 P                 ","112",2018-09-01,9999-12-31
2026,PQ22 ,"1 D2 4 P                 ","112",2018-09-01,9999-12-31
2026,PQ3C ,"1 D3 3C P                ","112",2014-09-01,9999-12-31
2026,PQ31 ,"1 D3 5 P                 ","112",2018-09-01,9999-12-31
2026,PQ32 ,"1 D3 6 P                 ","112",2018-09-01,9999-12-31
2026,PQ33B,"1 D3 7B P                ","112",2018-09-01,9999-12-31
2026,PQ33C,"1 D3 7C P                ","112",2014-09-01,9999-12-31
2026,TQ21 ,"1 D2 3 TQ                ","112",2018-09-01,9999-12-31
2026,TQ22 ,"1 D2 4 TQ                ","112",2018-09-01,9999-12-31
2026,TQ22R,"1 D2 4R TQ               ","112",2014-09-01,9999-12-31
2026,TQ3C ,"1 D3 3C TQ               ","112",2014-09-01,9999-12-31
2026,TQ31 ,"1 D3 5 TQ                ","112",2018-09-01,9999-12-31
2026,TQ32 ,"1 D3 6 TQ                ","112",2018-09-01,9999-12-31
2026,TQ33 ,"1 D3 7 TQ                ","112",2014-09-01,9999-12-31
2026,TT21 ,"1 D2 3 TT                ","112",2018-09-01,9999-12-31
2026,TT22 ,"1 D2 4 TT                ","112",2018-09-01,9999-12-31
2026,TT22R,"1 D2 4R TT               ","112",2014-09-01,9999-12-31
2026,TT31 ,"1 D3 5 TT                ","112",2018-09-01,9999-12-31
2026,TT32 ,"1 D3 6 TT                ","112",2018-09-01,9999-12-31
2027,GT11C,"1 D1 1C                  ","112",2014-09-01,9999-12-31
2027,GT12C,"1 D1 2C                  ","112",2014-09-01,9999-12-31
2027,GT12S,"1 D1 2S                  ","112",2014-09-01,9999-12-31
2027,GT21 ,"1 D2 3 G                 ","112",2014-09-01,9999-12-31
2027,GT22 ,"1 D2 4 G                 ","112",2014-09-01,9999-12-31
2027,GT31 ,"1 D3 5 G                 ","112",2014-09-01,9999-12-31
2027,GT32 ,"1 D3 6 G                 ","112",2014-09-01,9999-12-31
2027,GT33L,"1 D3 7L G                ","112",2014-09-01,9999-12-31
2027,GT33M,"1 D3 7M G                ","112",2014-09-01,9999-12-31
2027,GT33P,"1 D3 7PES                ","112",2014-09-01,9999-12-31
2027,GT33S,"1 D3 7S G                ","112",2014-09-01,9999-12-31
2027,TQ21 ,"1 D2 3 TQ                ","112",2014-09-01,9999-12-31
2027,TQ22 ,"1 D2 4 TQ                ","112",2014-09-01,9999-12-31
2027,TQ22R,"1 D2 4R TQ               ","112",2014-09-01,9999-12-31
2027,TQ3C ,"1 D3 3C TQ               ","112",2014-09-01,9999-12-31
2027,TQ31 ,"1 D3 5 TQ                ","112",2014-09-01,9999-12-31
2027,TQ32 ,"1 D3 6 TQ                ","112",2014-09-01,9999-12-31
2027,TQ33 ,"1 D3 7 TQ                ","112",2014-09-01,9999-12-31
2027,TT21 ,"1 D2 3 TT                ","112",2014-09-01,9999-12-31
2027,TT22 ,"1 D2 4 TT                ","112",2014-09-01,9999-12-31
2027,TT22R,"1 D2 4R TT               ","112",2014-09-01,9999-12-31
2027,TT31 ,"1 D3 5 TT                ","112",2014-09-01,9999-12-31
2027,TT32 ,"1 D3 6 TT                ","112",2014-09-01,9999-12-31
2038,GT11C,"1 D1 1C                  ","112",2014-09-01,9999-12-31
2038,GT11D,"1 D1 1D                  ","112",2014-09-01,9999-12-31
2038,GT12C,"1 D1 2C                  ","112",2014-09-01,9999-12-31
2038,GT12S,"1 D1 2S                  ","112",2014-09-01,9999-12-31
2038,GT2D ,"1 D1 2D                  ","112",2014-09-01,9999-12-31
2038,PQ21 ,"1 D2 3 P                 ","112",2018-09-01,9999-12-31
2038,PQ22 ,"1 D2 4 P                 ","112",2018-09-01,9999-12-31
2038,PQ3C ,"1 D3 3C P                ","112",2014-09-01,9999-12-31
2038,PQ31 ,"1 D3 5 P                 ","112",2018-09-01,9999-12-31
2038,PQ32 ,"1 D3 6 P                 ","112",2018-09-01,9999-12-31
2038,PQ33B,"1 D3 7B P                ","112",2018-09-01,9999-12-31
2038,PQ33C,"1 D3 7C P                ","112",2014-09-01,9999-12-31
2038,TQ21 ,"1 D2 3 TQ                ","112",2018-09-01,9999-12-31
2038,TQ22 ,"1 D2 4 TQ                ","112",2018-09-01,9999-12-31
2038,TQ22R,"1 D2 4R TQ               ","112",2014-09-01,9999-12-31
2038,TQ3C ,"1 D3 3C TQ               ","112",2014-09-01,9999-12-31
2038,TQ31 ,"1 D3 5 TQ                ","112",2018-09-01,9999-12-31
2038,TQ32 ,"1 D3 6 TQ                ","112",2018-09-01,9999-12-31
2038,TQ33 ,"1 D3 7 TQ                ","112",2014-09-01,9999-12-31
2038,TT21 ,"1 D2 3 TT                ","112",2018-09-01,9999-12-31
2038,TT22 ,"1 D2 4 TT                ","112",2018-09-01,9999-12-31
2038,TT22R,"1 D2 4R TT               ","112",2018-09-01,9999-12-31
2038,TT31 ,"1 D3 5 TT                ","112",2018-09-01,9999-12-31
2038,TT32 ,"1 D3 6 TT                ","112",2018-09-01,9999-12-31
2040,AQ21 ,"1 D2 3 AQ                ","112",2014-09-01,9999-12-31
2040,AQ22 ,"1 D2 4 AQ                ","112",2014-09-01,9999-12-31
2040,AQ31 ,"1 D3 5 AQ                ","112",2014-09-01,9999-12-31
2040,AQ32 ,"1 D3 6 AQ                ","112",2014-09-01,9999-12-31
2040,AT21 ,"1 D2 3 AT                ","112",2014-09-01,9999-12-31
2040,AT21 ,"1 D2 3 AT                ","112",2021-01-15,9999-12-31
2040,AT22 ,"1 D2 4 AT                ","112",2014-09-01,9999-12-31
2040,AT22 ,"1 D2 4 AT                ","112",2021-01-15,9999-12-31
2040,AT31 ,"1 D3 5 AT                ","112",2014-09-01,9999-12-31
2040,AT32 ,"1 D3 6 AT                ","112",2014-09-01,9999-12-31
2040,DASPA,DASPA                    ,"112",2014-09-01,9999-12-31
2040,GT11C,"1 D1 1C                  ","112",2016-09-01,2022-08-31
2040,GT11C,"1 D1 1C                  ","112",2017-09-01,2018-08-31
2040,GT11C,"1 D1 1C                  ","112",2018-09-01,2019-08-31
2040,GT11C,"1 D1 1C                  ","112",2019-09-01,2022-08-31
2040,GT11D,"1 D1 1D                  ","112",2014-09-01,9999-12-31
2040,GT11S,"1 D1 1S                  ","112",2016-09-01,9999-12-31
2040,GT12C,"1 D1 2C                  ","112",2016-09-01,2022-08-31
2040,GT12C,"1 D1 2C                  ","112",2017-09-01,2018-08-31
2040,GT12C,"1 D1 2C                  ","112",2018-09-01,2019-08-31
2040,GT12C,"1 D1 2C                  ","112",2019-09-01,2022-08-31
2040,GT12S,"1 D1 2S                  ","112",2016-09-01,2022-08-31
2040,GT12S,"1 D1 2S                  ","112",2017-09-01,2018-08-31
2040,GT12S,"1 D1 2S                  ","112",2018-09-01,2019-08-31
2040,GT12S,"1 D1 2S                  ","112",2019-09-01,2022-08-31
2040,GT2D ,"1 D1 2D                  ","112",2014-09-01,9999-12-31
2040,PQI24,R D2 P 45                ,"119",2014-09-01,9999-12-31
2040,PQI3 ,R D2 3 P                 ,"119",2014-09-01,9999-12-31
2040,PQI34,R D3 P 45                ,"119",2014-09-01,9999-12-31
2040,PQI4 ,R D2 4 P                 ,"119",2014-09-01,9999-12-31
2040,PQSC ,R D3 3 C P               ,"119",2014-09-01,9999-12-31
2040,PQS1 ,R D3 5 P                 ,"119",2014-09-01,9999-12-31
2040,PQS2 ,R D3 6 P                 ,"119",2014-09-01,9999-12-31
2040,PQS3 ,R D3 7B P                ,"119",2014-09-01,9999-12-31
2040,PQ21 ,"1 D2 3 P                 ","112",2014-09-01,9999-12-31
2040,PQ22 ,"1 D2 4 P                 ","112",2014-09-01,9999-12-31
2040,PQ3C ,"1 D3 3C P                ","112",2014-09-01,9999-12-31
2040,PQ31 ,"1 D3 5 P                 ","112",2014-09-01,9999-12-31
2040,PQ32 ,"1 D3 6 P                 ","112",2014-09-01,9999-12-31
2040,PQ33B,"1 D3 7B P                ","112",2014-09-01,9999-12-31
2040,PQ33C,"1 D3 7C P                ","112",2014-09-01,9999-12-31
2040,TQ21 ,"1 D2 3 TQ                ","112",2014-09-01,9999-12-31
2040,TQ22 ,"1 D2 4 TQ                ","112",2014-09-01,9999-12-31
2040,TQ22R,"1 D2 4R TQ               ","112",2014-09-01,9999-12-31
2040,TQ3C ,"1 D3 3C TQ               ","112",2014-09-01,9999-12-31
2040,TQ31 ,"1 D3 5 TQ                ","112",2014-09-01,9999-12-31
2040,TQ32 ,"1 D3 6 TQ                ","112",2014-09-01,9999-12-31
2040,TQ33 ,"1 D3 7 TQ                ","112",2014-09-01,9999-12-31
2043,GT11C,"1 D1 1C                  ","112",2014-09-01,9999-12-31
2043,GT11D,"1 D1 1D                  ","112",2014-09-01,9999-12-31
2043,GT12C,"1 D1 2C                  ","112",2014-09-01,9999-12-31
2043,GT12S,"1 D1 2S                  ","112",2014-09-01,9999-12-31
2043,GT2D ,"1 D1 2D                  ","112",2014-09-01,9999-12-31
2043,GT21 ,"1 D2 3 G                 ","112",2018-09-01,9999-12-31
2043,GT22 ,"1 D2 4 G                 ","112",2018-09-01,9999-12-31
2043,GT31 ,"1 D3 5 G                 ","112",2018-09-01,9999-12-31
2043,GT32 ,"1 D3 6 G                 ","112",2018-09-01,9999-12-31
2043,GT33L,"1 D3 7L G                ","112",2014-09-01,9999-12-31
2043,GT33M,"1 D3 7M G                ","112",2014-09-01,9999-12-31
2043,GT33P,"1 D3 7PES                ","112",2014-09-01,9999-12-31
2043,GT33S,"1 D3 7S G                ","112",2014-09-01,9999-12-31
2043,TQ21 ,"1 D2 3 TQ                ","112",2018-09-01,9999-12-31
2043,TQ22 ,"1 D2 4 TQ                ","112",2018-09-01,9999-12-31
2043,TQ22R,"1 D2 4R TQ               ","112",2014-09-01,9999-12-31
2043,TQ3C ,"1 D3 3C TQ               ","112",2014-09-01,9999-12-31
2043,TQ31 ,"1 D3 5 TQ                ","112",2018-09-01,9999-12-31
2043,TQ32 ,"1 D3 6 TQ                ","112",2018-09-01,9999-12-31
2043,TQ33 ,"1 D3 7 TQ                ","112",2014-09-01,9999-12-31
2043,TT21 ,"1 D2 3 TT                ","112",2018-09-01,9999-12-31
2043,TT22 ,"1 D2 4 TT                ","112",2018-09-01,9999-12-31
2043,TT22R,"1 D2 4R TT               ","112",2014-09-01,9999-12-31
2043,TT31 ,"1 D3 5 TT                ","112",2018-09-01,9999-12-31
2043,TT32 ,"1 D3 6 TT                ","112",2018-09-01,9999-12-31
2044,DASPA,DASPA                    ,"112",2018-09-01,2018-08-31
2044,GT11C,"1 D1 1C                  ","112",2014-09-01,9999-12-31
2044,GT11D,"1 D1 1D                  ","112",2014-09-01,9999-12-31
2044,GT12C,"1 D1 2C                  ","112",2014-09-01,9999-12-31
2044,GT12S,"1 D1 2S                  ","112",2014-09-01,9999-12-31
2044,GT2D ,"1 D1 2D                  ","112",2014-09-01,9999-12-31
2044,GT21 ,"1 D2 3 G                 ","112",2014-09-01,9999-12-31
2044,GT22 ,"1 D2 4 G                 ","112",2014-09-01,9999-12-31
2044,GT31 ,"1 D3 5 G                 ","112",2014-09-01,9999-12-31
2044,GT32 ,"1 D3 6 G                 ","112",2014-09-01,9999-12-31
2044,GT33L,"1 D3 7L G                ","112",2014-09-01,9999-12-31
2044,GT33M,"1 D3 7M G                ","112",2014-09-01,9999-12-31
2044,GT33P,"1 D3 7PES                ","112",2014-09-01,9999-12-31
2044,GT33S,"1 D3 7S G                ","112",2014-09-01,9999-12-31
2044,PQ21 ,"1 D2 3 P                 ","112",2014-09-01,2016-08-31
2044,PQ21 ,"1 D2 3 P                 ","112",2016-09-01,2017-08-31
2044,PQ21 ,"1 D2 3 P                 ","112",2017-09-01,2018-01-14
2044,PQ21 ,"1 D2 3 P                 ","112",2018-01-15,2022-08-31
2044,PQ21 ,"1 D2 3 P                 ","112",2019-01-15,2022-08-31
2044,PQ22 ,"1 D2 4 P                 ","112",2014-09-01,2016-08-31
2044,PQ22 ,"1 D2 4 P                 ","112",2016-09-01,2017-08-31
2044,PQ22 ,"1 D2 4 P                 ","112",2017-09-01,2018-01-14
2044,PQ22 ,"1 D2 4 P                 ","112",2018-01-15,2022-08-31
2044,PQ22 ,"1 D2 4 P                 ","112",2019-01-15,2022-08-31
2044,PQ3C ,"1 D3 3C P                ","112",2017-09-01,2018-08-31
2044,PQ3C ,"1 D3 3C P                ","112",2018-09-01,2019-08-31
2044,PQ3C ,"1 D3 3C P                ","112",2019-09-01,2020-08-31
2044,PQ31 ,"1 D3 5 P                 ","112",2014-09-01,2015-08-31
2044,PQ31 ,"1 D3 5 P                 ","112",2015-09-01,2016-08-31
2044,PQ31 ,"1 D3 5 P                 ","112",2016-09-01,2017-08-31
2044,PQ31 ,"1 D3 5 P                 ","112",2017-09-01,2018-08-31
2044,PQ31 ,"1 D3 5 P                 ","112",2018-09-01,2019-08-31
2044,PQ31 ,"1 D3 5 P                 ","112",2019-09-01,2022-08-31
2044,PQ32 ,"1 D3 6 P                 ","112",2014-09-01,2015-08-31
2044,PQ32 ,"1 D3 6 P                 ","112",2015-09-01,2016-08-31
2044,PQ32 ,"1 D3 6 P                 ","112",2016-09-01,2017-08-31
2044,PQ32 ,"1 D3 6 P                 ","112",2017-09-01,2018-08-31
2044,PQ32 ,"1 D3 6 P                 ","112",2018-09-01,2019-08-31
2044,PQ32 ,"1 D3 6 P                 ","112",2019-09-01,2022-08-31
2044,PQ33B,"1 D3 7B P                ","112",2014-09-01,2015-08-31
2044,PQ33B,"1 D3 7B P                ","112",2015-09-01,2016-08-31
2044,PQ33B,"1 D3 7B P                ","112",2016-09-01,2017-08-31
2044,PQ33B,"1 D3 7B P                ","112",2017-09-01,2018-08-31
2044,PQ33B,"1 D3 7B P                ","112",2018-09-01,2019-08-31
2044,PQ33B,"1 D3 7B P                ","112",2019-09-01,2022-08-31
2044,PQ33C,"1 D3 7C P                ","112",2017-09-01,2018-08-31
2044,PQ33C,"1 D3 7C P                ","112",2018-09-01,2019-08-31
2044,PQ33C,"1 D3 7C P                ","112",2019-09-01,2020-08-31
2044,TQ21 ,"1 D2 3 TQ                ","112",2014-09-01,9999-12-31
2044,TQ22 ,"1 D2 4 TQ                ","112",2014-09-01,9999-12-31
2044,TQ22R,"1 D2 4R TQ               ","112",2014-09-01,9999-12-31
2044,TQ3C ,"1 D3 3C TQ               ","112",2014-09-01,9999-12-31
2044,TQ31 ,"1 D3 5 TQ                ","112",2014-09-01,9999-12-31
2044,TQ32 ,"1 D3 6 TQ                ","112",2014-09-01,9999-12-31
2044,TQ33 ,"1 D3 7 TQ                ","112",2014-09-01,9999-12-31
2044,TT21 ,"1 D2 3 TT                ","112",2014-09-01,9999-12-31
2044,TT22 ,"1 D2 4 TT                ","112",2014-09-01,9999-12-31
2044,TT22R,"1 D2 4R TT               ","112",2014-09-01,9999-12-31
2044,TT31 ,"1 D3 5 TT                ","112",2014-09-01,9999-12-31
2044,TT32 ,"1 D3 6 TT                ","112",2014-09-01,9999-12-31
2073,GT11C,"1 D1 1C                  ","112",2014-09-01,9999-12-31
2073,GT11D,"1 D1 1D                  ","112",2014-09-01,9999-12-31
2073,GT12C,"1 D1 2C                  ","112",2014-09-01,9999-12-31
2073,GT12S,"1 D1 2S                  ","112",2014-09-01,9999-12-31
2073,GT2D ,"1 D1 2D                  ","112",2014-09-01,9999-12-31
2101,GT11C,"1 D1 1C                  ","112",2014-09-01,9999-12-31
2101,GT11D,"1 D1 1D                  ","112",2014-09-01,9999-12-31
2101,GT12C,"1 D1 2C                  ","112",2014-09-01,9999-12-31
2101,GT12S,"1 D1 2S                  ","112",2014-09-01,9999-12-31
2101,GT2D ,"1 D1 2D                  ","112",2014-09-01,9999-12-31
2101,GT21 ,"1 D2 3 G                 ","112",2014-09-01,9999-12-31
2101,GT22 ,"1 D2 4 G                 ","112",2014-09-01,9999-12-31
2101,GT31 ,"1 D3 5 G                 ","112",2014-09-01,9999-12-31
2101,GT32 ,"1 D3 6 G                 ","112",2014-09-01,9999-12-31
2101,GT33L,"1 D3 7L G                ","112",2014-09-01,9999-12-31
2101,GT33M,"1 D3 7M G                ","112",2014-09-01,9999-12-31
2101,GT33P,"1 D3 7PES                ","112",2014-09-01,9999-12-31
2101,GT33S,"1 D3 7S G                ","112",2014-09-01,9999-12-31
2101,PQ21 ,"1 D2 3 P                 ","112",2014-09-01,9999-12-31
2101,PQ22 ,"1 D2 4 P                 ","112",2014-09-01,9999-12-31
2101,PQ3C ,"1 D3 3C P                ","112",2014-09-01,9999-12-31
2101,PQ31 ,"1 D3 5 P                 ","112",2014-09-01,9999-12-31
2101,PQ32 ,"1 D3 6 P                 ","112",2014-09-01,9999-12-31
2101,PQ33B,"1 D3 7B P                ","112",2014-09-01,9999-12-31
2101,PQ33C,"1 D3 7C P                ","112",2014-09-01,9999-12-31
2101,TQ21 ,"1 D2 3 TQ                ","112",2014-09-01,9999-12-31
2101,TQ22 ,"1 D2 4 TQ                ","112",2014-09-01,9999-12-31
2101,TQ22R,"1 D2 4R TQ               ","112",2014-09-01,9999-12-31
2101,TQ3C ,"1 D3 3C TQ               ","112",2014-09-01,9999-12-31
2101,TQ31 ,"1 D3 5 TQ                ","112",2014-09-01,9999-12-31
2101,TQ32 ,"1 D3 6 TQ                ","112",2014-09-01,9999-12-31
2101,TQ33 ,"1 D3 7 TQ                ","112",2014-09-01,9999-12-31
2123,AS21 ,"1 D2 3 SDO               ","112",2011-09-01,2012-08-31
2123,AS21 ,"1 D2 3 SDO               ","112",2012-09-01,2013-08-31
2123,GT11C,"1 D1 1C                  ","112",2011-09-01,2012-08-31
2123,GT11C,"1 D1 1C                  ","112",2012-09-01,2013-08-31
2123,GT11C,"1 D1 1C                  ","112",2013-09-01,9999-12-31
2123,GT11S,"1 D1 1S                  ","112",2011-09-01,2012-08-31
2123,GT11S,"1 D1 1S                  ","112",2012-09-01,2013-08-31
2123,GT11S,"1 D1 1S                  ","112",2013-09-01,2016-08-31
2123,GT12C,"1 D1 2C                  ","112",2011-09-01,2012-08-31
2123,GT12C,"1 D1 2C                  ","112",2012-09-01,2013-08-31
2123,GT12C,"1 D1 2C                  ","112",2013-09-01,9999-12-31
2123,GT12S,"1 D1 2S                  ","112",2011-09-01,2012-08-31
2123,GT12S,"1 D1 2S                  ","112",2012-09-01,2013-08-31
2123,GT12S,"1 D1 2S                  ","112",2013-09-01,9999-12-31
2123,GT21 ,"1 D2 3 G                 ","112",2011-09-01,2012-08-31
2123,GT21 ,"1 D2 3 G                 ","112",2012-09-01,2013-08-31
2123,GT21 ,"1 D2 3 G                 ","112",2013-09-01,9999-12-31
2123,GT22 ,"1 D2 4 G                 ","112",2011-09-01,2012-08-31
2123,GT22 ,"1 D2 4 G                 ","112",2012-09-01,2013-08-31
2123,GT22 ,"1 D2 4 G                 ","112",2013-09-01,9999-12-31
2123,GT31 ,"1 D3 5 G                 ","112",2011-09-01,2012-08-31
2123,GT31 ,"1 D3 5 G                 ","112",2012-09-01,2013-08-31
2123,GT31 ,"1 D3 5 G                 ","112",2013-09-01,9999-12-31
2123,GT32 ,"1 D3 6 G                 ","112",2011-09-01,2012-08-31
2123,GT32 ,"1 D3 6 G                 ","112",2012-09-01,2013-08-31
2123,GT32 ,"1 D3 6 G                 ","112",2013-09-01,9999-12-31
2123,GT33L,"1 D3 7L G                ","112",2014-09-01,9999-12-31
2123,GT33M,"1 D3 7M G                ","112",2014-09-01,9999-12-31
2123,GT33P,"1 D3 7PES                ","112",2014-09-01,9999-12-31
2123,GT33S,"1 D3 7S G                ","112",2014-09-01,9999-12-31
2123,TT31 ,"1 D3 5 TT                ","112",2011-09-01,2012-08-31
2123,TT31 ,"1 D3 5 TT                ","112",2012-09-01,2013-08-31
2124,GT11C,"1 D1 1C                  ","112",2014-09-01,9999-12-31
2124,GT12C,"1 D1 2C                  ","112",2014-09-01,9999-12-31
2124,GT12S,"1 D1 2S                  ","112",2014-09-01,9999-12-31
2124,GT21 ,"1 D2 3 G                 ","112",2014-09-01,9999-12-31
2124,GT22 ,"1 D2 4 G                 ","112",2014-09-01,9999-12-31
2124,GT31 ,"1 D3 5 G                 ","112",2014-09-01,9999-12-31
2124,GT32 ,"1 D3 6 G                 ","112",2014-09-01,9999-12-31
2124,GT33L,"1 D3 7L G                ","112",2014-09-01,9999-12-31
2124,GT33M,"1 D3 7M G                ","112",2014-09-01,9999-12-31
2124,GT33P,"1 D3 7PES                ","112",2014-09-01,9999-12-31
2124,GT33S,"1 D3 7S G                ","112",2014-09-01,9999-12-31
2124,TQ21 ,"1 D2 3 TQ                ","112",2014-09-01,9999-12-31
2124,TQ22 ,"1 D2 4 TQ                ","112",2014-09-01,9999-12-31
2124,TQ22R,"1 D2 4R TQ               ","112",2014-09-01,9999-12-31
2124,TQ3C ,"1 D3 3C TQ               ","112",2014-09-01,9999-12-31
2124,TQ31 ,"1 D3 5 TQ                ","112",2014-09-01,9999-12-31
2124,TQ32 ,"1 D3 6 TQ                ","112",2014-09-01,9999-12-31
2124,TQ33 ,"1 D3 7 TQ                ","112",2014-09-01,9999-12-31
2124,TT31 ,"1 D3 5 TT                ","112",2014-09-01,9999-12-31
2124,TT32 ,"1 D3 6 TT                ","112",2014-09-01,9999-12-31
2125,DASPA,DASPA                    ,"112",2019-09-01,2019-08-31
2125,GT11C,"1 D1 1C                  ","112",2014-09-01,9999-12-31
2125,GT11D,"1 D1 1D                  ","112",2014-09-01,9999-12-31
2125,GT12C,"1 D1 2C                  ","112",2014-09-01,9999-12-31
2125,GT12S,"1 D1 2S                  ","112",2014-09-01,9999-12-31
2125,GT2D ,"1 D1 2D                  ","112",2014-09-01,9999-12-31
2125,GT21 ,"1 D2 3 G                 ","112",2017-09-01,2018-01-14
2125,GT21 ,"1 D2 3 G                 ","112",2019-01-15,2019-08-31
2125,GT21 ,"1 D2 3 G                 ","112",2019-09-01,2020-08-31
2125,GT21 ,"1 D2 3 G                 ","112",2020-09-01,9999-12-31
2125,GT21 ,"1 D2 3 G                 ","112",2021-01-15,9999-12-31
2125,GT22 ,"1 D2 4 G                 ","112",2017-09-01,2018-01-14
2125,GT22 ,"1 D2 4 G                 ","112",2019-01-15,2019-08-31
2125,GT22 ,"1 D2 4 G                 ","112",2019-09-01,2020-08-31
2125,GT22 ,"1 D2 4 G                 ","112",2020-09-01,9999-12-31
2125,GT22 ,"1 D2 4 G                 ","112",2021-01-15,9999-12-31
2125,GT31 ,"1 D3 5 G                 ","112",2014-09-01,2015-08-31
2125,GT31 ,"1 D3 5 G                 ","112",2015-09-01,2016-08-31
2125,GT31 ,"1 D3 5 G                 ","112",2016-09-01,2017-08-31
2125,GT31 ,"1 D3 5 G                 ","112",2017-09-01,2018-01-14
2125,GT31 ,"1 D3 5 G                 ","112",2018-01-15,2022-08-31
2125,GT31 ,"1 D3 5 G                 ","112",2019-01-15,2019-08-31
2125,GT31 ,"1 D3 5 G                 ","112",2019-09-01,2020-08-31
2125,GT31 ,"1 D3 5 G                 ","112",2020-09-01,2022-08-31
2125,GT32 ,"1 D3 6 G                 ","112",2014-09-01,2015-08-31
2125,GT32 ,"1 D3 6 G                 ","112",2015-09-01,2016-08-31
2125,GT32 ,"1 D3 6 G                 ","112",2016-09-01,2017-08-31
2125,GT32 ,"1 D3 6 G                 ","112",2017-09-01,2018-01-14
2125,GT32 ,"1 D3 6 G                 ","112",2018-01-15,2022-08-31
2125,GT32 ,"1 D3 6 G                 ","112",2019-01-15,2019-08-31
2125,GT32 ,"1 D3 6 G                 ","112",2019-09-01,2020-08-31
2125,GT32 ,"1 D3 6 G                 ","112",2020-09-01,2022-08-31
2125,GT33L,"1 D3 7L G                ","112",2014-09-01,2015-08-31
2125,GT33L,"1 D3 7L G                ","112",2015-09-01,2016-08-31
2125,GT33L,"1 D3 7L G                ","112",2016-09-01,2017-08-31
2125,GT33L,"1 D3 7L G                ","112",2017-09-01,2018-01-14
2125,GT33L,"1 D3 7L G                ","112",2018-01-15,2022-08-31
2125,GT33L,"1 D3 7L G                ","112",2019-01-15,2019-08-31
2125,GT33L,"1 D3 7L G                ","112",2019-09-01,2020-08-31
2125,GT33L,"1 D3 7L G                ","112",2020-09-01,2022-08-31
2125,GT33M,"1 D3 7M G                ","112",2014-09-01,2015-08-31
2125,GT33M,"1 D3 7M G                ","112",2015-09-01,2016-08-31
