"NS_HABI_ID","NS_FORM_ID","NS_ETAB_ID_REF","NS_OBJ_MODHO_ID","NS_OBJ_MODLI_ID","NS_OBJ_MODPE_ID"
1513,545,5409,"3688","3683","3690"
1514,473,9381,"3688","3683","3690"
1515,474,9381,"3688","3683","3690"
1516,474,9381,"3688","3683","3690"
1517,475,9381,"3688","3683","3690"
1518,476,9381,"3688","3683","3690"
1519,476,9381,"3688","3683","3690"
1520,481,9381,"3688","3683","3690"
1521,482,9381,"3688","3683","3690"
1522,482,9381,"3688","3683","3690"
1523,483,9381,"3688","3683","3690"
1524,484,9381,"3688","3683","3690"
1525,484,9381,"3688","3683","3690"
1526,497,9381,"3688","3683","3690"
1527,498,9381,"3688","3683","3690"
1528,498,9381,"3688","3683","3690"
1529,501,9381,"3688","3683","3690"
1530,502,9381,"3688","3683","3690"
1531,502,9381,"3688","3683","3690"
1532,507,9381,"3688","3683","3690"
1533,508,9381,"3688","3683","3690"
1534,508,9381,"3688","3683","3690"
1535,511,9381,"3688","3683","3690"
1536,512,9381,"3688","3683","3690"
1537,512,9381,"3688","3683","3690"
1538,515,9381,"3688","3683","3690"
1539,516,9381,"3688","3683","3690"
1540,516,9381,"3688","3683","3690"
1541,517,9381,"3688","3683","3690"
1542,518,9381,"3688","3683","3690"
1543,518,9381,"3688","3683","3690"
1544,521,9381,"3688","3683","3690"
1545,522,9381,"3688","3683","3690"
1546,522,9381,"3688","3683","3690"
1547,529,9381,"3688","3683","3690"
1548,530,9381,"3688","3683","3690"
1549,530,9381,"3688","3683","3690"
1550,533,9381,"3688","3683","3690"
1551,534,9381,"3688","3683","3690"
1552,534,9381,"3688","3683","3690"
1553,539,9381,"3688","3683","3690"
1554,541,9381,"3688","3683","3690"
1555,544,9381,"3688","3683","3690"
1561,116,61021,"3688","3683","3690"
1562,125,61021,"3688","3683","3690"
1563,120,61021,"3688","3683","3690"
1564,113,61021,"3688","3683","3690"
1565,126,61021,"3688","3683","3690"
1566,127,61021,"3688","3683","3690"
1567,155,61021,"3688","3683","3690"
1568,158,61021,"3688","3683","3690"
1569,157,61021,"3688","3683","3690"
1570,159,61021,"3688","3683","3690"
1571,460,518,"3688","3683","3690"
1572,462,518,"3688","3683","3690"
1573,463,518,"3688","3683","3690"
1574,464,518,"3688","3683","3690"
1581,75,95064,"3730","3683","3690"
1582,178,95064,"3688","3683","3690"
1583,321,5223,"3688","3685","3690"
1584,192,5223,"3730","3683","3690"
1585,253,5223,"3688","3683","3690"
1586,279,94030,"3688","3683","3690"
1587,122,5759,"3688","3683","3690"
1588,72,5759,"3688","3683","3690"
1589,76,5759,"3688","3683","3690"
1590,113,65017,"3688","3683","3690"
1591,120,65017,"3688","3683","3690"
1592,123,65017,"3688","3683","3690"
1593,156,65017,"3688","3683","3690"
1594,157,65017,"3688","3683","3690"
1595,158,65017,"3688","3683","3690"
1596,159,65017,"3688","3683","3690"
1597,161,65017,"3688","3683","3690"
1598,162,65017,"3688","3683","3690"
1599,163,65017,"3688","3683","3690"
1600,164,65017,"3688","3683","3690"
1601,165,65017,"3688","3683","3690"
1602,173,65017,"3688","3683","3690"
1603,174,65017,"3688","3683","3690"
1604,175,65017,"3688","3683","3690"
1605,245,65017,"3688","3683","3690"
1606,341,65017,"3688","3683","3690"
1607,342,65017,"3688","3683","3690"
1608,344,65017,"3688","3683","3690"
1609,345,65017,"3688","3683","3690"
1610,350,65017,"3688","3683","3690"
1611,351,65017,"3688","3683","3690"
1612,352,65017,"3688","3683","3690"
1613,353,65017,"3688","3683","3690"
1614,378,65017,"3688","3683","3690"
1615,100,5223,"3688","3683","3690"
1616,276,5223,"3688","3685","3690"
1617,442,5223,"3688","3683","3690"
1618,154,5223,"3689","3685","3690"
1619,354,5225,"3688","3683","3690"
1620,347,5225,"3688","3683","3690"
1621,433,5225,"3688","3683;3685","3690"
1622,331,5225,"3688","3683","3690"
1624,255,5225,"3688","3683","3690"
1625,254,5225,"3688","3683","3690"
1626,364,5225,"3688","3683","3690"
1627,366,5225,"3688","3683","3690"
1628,121,65017,"3688","3683","3690"
1629,128,65017,"3688","3683","3690"
1630,182,65017,"3688","3683","3690"
1631,179,21008,"3688","3683","3690"
1632,182,21008,"3688","3683","3690"
1633,382,21008,"3688","3683","3690"
1634,52,22003,"3688","3683","3690"
1635,56,22003,"3688","3683","3690"
1636,58,22003,"3688","3683","3690"
1637,57,22003,"3688","3683","3690"
1638,372,55010,"3688","3683","3690"
1639,75,95274,"3730","3683","3690"
1640,320,95274,"3688","3683;3685","3690"
1641,385,95274,"3688","3683","3691"
1642,67,95274,"3688","3683","3690"
1643,171,5759,"3688","3683","3690"
1644,279,5759,"3688","3683","3690"
1646,181,5759,"3688","3683","3690"
1648,177,5964,"3688","3683","3690"
1649,118,5964,"3688","3683","3690"
1650,75,5964,"3730","3683","3690"
1651,277,23007,"3688","3683","3690"
1652,395,95027,"3689","3683","3690"
1653,93,5220,"3689","3683","3690"
1655,104,5220,"3689","3683","3690"
1656,110,5220,"3689","3683","3690"
1657,171,22004,"3688","3683","3690"
1658,123,85025,"3688","3683","3690"
1659,384,61021,"3688","3683","3690"
1660,176,61021,"3688","3683","3690"
1663,470,381,"3688","3683","3690"
1664,478,381,"3688","3683","3690"
1680,543,5409,"3688","3683","3690"
1681,488,2016,"3688","3683","3690"
1682,488,2016,"3688","3683","3690"
1683,492,2016,"3688","3683","3690"
1684,470,2016,"3688","3683","3690"
1693,498,2064,"3688","3683","3690"
1702,82,5225,"3688","3683;3685","3690"
1703,82,5225,"3688","3683;3685","3690"
1704,709,5225,"3688","3683","3690"
1705,88,5225,"3688","3683;3685","3690"
1706,418,5225,"3688","3685","3690"
1707,419,5225,"3688","3685","3690"
1708,314,5225,"3688","3685","3690"
1709,304,5225,"3688","3685","3690"
1710,328,5225,"3688","3685","3690"
1711,422,5225,"3688","3685","3690"
1712,431,5225,"3688","3685","3690"
1714,301,5224,"3688","3683;3685","3690"
1717,145,5224,"3688","3683;3685","3690"
1719,728,5224,"3688","3683;3685","3690"
1720,84,5224,"3688","3683;3685","3690"
1721,94,5224,"3688","3683","3690"
1722,430,5224,"3688","3683","3690"
1723,216,5224,"3688","3683","3690"
1724,275,5224,"3688","3683","3690"
1725,438,5224,"3688","3683;3685","3690"
1726,95,5224,"3688","3683","3690"
1727,192,5224,"3689","3683","3690"
1728,36,5231,"3688","3683","3690"
1729,434,5231,"3688","3683","3690"
1730,77,5231,"3688","3683","3690"
1731,151,5226,"3688","3685","3690"
1732,150,5226,"3689","3683","3690"
1733,842,95274,,,
1734,843,95274,,,
1735,844,95274,,,
1736,845,95274,,,
1737,846,95274,,,
1738,847,95274,,,
1739,848,85025,,,
1740,849,85025,,,
1741,850,5223,,,
1742,851,5223,,,
1744,853,5223,,,
1745,854,5225,,,
1746,855,5223,,,
1747,856,5225,,,
1748,857,95274,,,
1749,858,5409,,,
1750,859,5409,,,
1751,860,5223,,,
1752,861,5223,,,
1753,862,5223,,,
1754,863,5220,,,
1755,864,5409,,,
1756,865,5409,,,
1757,866,753,,,
1758,867,753,,,
1759,868,753,,,
1760,869,22003,,,
1761,870,5223,,,
1762,871,22003,,,
1763,872,95064,,,
1764,873,5964,"3688","3683","3690"
1765,874,5226,"3688","3683","3690"
1766,875,5224,,,
1767,876,5223,,,
1768,877,5225,,,
1769,878,5225,,,
1770,879,5223,,,
1771,880,5223,,,
1772,881,5223,,,
1773,882,5223,,,
1774,883,5223,,,
1775,884,5223,,,
1776,885,5223,,,
1777,886,5225,,,
1778,887,5225,,,
1779,888,5224,,,
1780,889,5759,"3688","3683","3690"
1781,890,5225,"3688","3683","3690"
1782,891,5225,,,
1783,892,5223,,,
1784,893,5220,,,
1785,894,5220,"3730","3683","3690"
1786,895,5225,,,
1787,896,5223,,,
1788,897,5223,,,
1789,898,5225,,,
1790,899,5226,"3688","3683","3690"
1791,900,5223,,,
1792,901,5225,,,
1793,902,5223,,,
1794,903,5225,,,
1795,904,5223,,,
1796,905,5225,,,
1797,906,5225,,,
1798,907,5223,,,
1799,908,5223,,,
1800,909,5220,,,
1801,910,5220,,,
1802,911,5220,,,
1803,912,5225,,,
1804,913,5223,,,
1805,914,5223,,,
1806,915,5226,"3688","3683","3690"
1807,916,5226,"3689","3683","3690"
1808,917,5223,,,
1809,918,5226,"3688","3683","3690"
1810,919,5226,"3689","3683","3690"
1811,920,5225,,,
1812,921,5223,,,
1813,922,5223,,,
1814,923,5223,,,
1815,924,5225,,,
1816,925,5225,,,
1817,926,5225,,,
1818,927,5220,,,
1819,928,5223,,,
1820,929,5223,,,
1821,930,5225,,,
1822,931,5223,,,
1823,932,5223,,,
1824,933,5225,"3688","3683","3690"
1825,934,5223,,,
1826,935,5223,,,
1827,936,5223,,,
1828,937,5223,,,
1829,938,5225,,,
1830,939,5223,,,
1831,940,5225,"3688","3683","3690"
1832,941,5223,,,
1833,942,5223,,,
1834,943,5225,,,
1835,944,5223,,,
1836,945,5223,,,
1837,946,5223,,,
1838,947,5224,,,
1839,948,5224,,,
1840,949,5224,,,
1841,950,5224,,,
1842,951,5224,,,
1843,952,5224,,,
1844,953,5224,,,
1845,954,5224,,,
1846,955,5224,,,
1847,956,5224,,,
1848,957,5223,,,
1849,958,5224,,,
1850,959,5224,,,
1851,960,5224,,,
1852,961,5224,,,
1853,962,5224,,,
1854,963,5224,,,
1855,964,5224,,,
1856,965,5224,,,
1857,966,5224,"3689","3683","3690"
1858,967,5224,,,
1859,968,5224,,,
1860,969,5224,,,
1861,970,5224,,,
1862,971,23007,,,
1864,973,95064,,,
1865,974,5759,"3688","3683","3690"
1866,975,753,,,
1867,976,22003,,,
1868,977,95064,,,
1869,978,95064,,,
1870,979,5384,"3688","3683","3690"
1871,980,95064,"3688","3683","3690"
1872,981,95274,,,
1873,1291,5226,"3689","3683","3690"
1874,983,22003,,,
1875,984,22003,,,
1876,985,22003,,,
1877,986,753,,,
1878,987,22003,,,
1879,988,95064,"3688","3683","3690"
1880,989,5964,"3688","3683","3690"
1881,990,5223,,,
1882,991,5223,,,
1883,992,5225,,,
1884,993,5225,,,
1885,994,5225,,,
1886,995,5225,,,
1887,996,5225,,,
1888,997,5225,,,
1889,998,5225,,,
1890,999,5225,,,
1891,1000,5225,,,
1892,1001,5223,,,
1893,1002,5225,,,
1894,1003,5225,,,
1895,1004,5223,,,
1896,1005,5223,,,
1897,1006,5223,,,
1898,1007,5231,"3688","3683","3690"
1899,1008,5225,,,
1900,1009,5231,"3688","3683","3690"
1901,1010,5223,,,
1902,1011,5225,,,
1903,1012,5225,,,
1904,1013,5225,,,
1905,1014,5223,,,
1906,1015,5225,,,
1907,1016,5225,,,
1908,1017,5225,,,
1909,1018,5226,"3689","3683","3690"
1910,1019,5231,"3730","3683","3690"
1911,1020,5225,,,
1912,1021,5223,,,
1914,1023,5231,"3688","3683","3690"
1915,1024,5226,"3688","3683","3690"
1916,1025,5225,,,
1917,1026,5231,"3730","3683","3690"
1918,1027,5223,,,
1919,1028,5223,,,
1920,1029,5223,,,
1921,1030,5223,,,
1922,1031,5223,,,
1923,1032,5223,,,
1924,1033,5225,,,
1925,1034,5225,,,
1926,1035,5223,,,
1927,1036,5223,,,
1928,1037,5231,"3688","3683","3690"
1929,1038,5231,"3730","3683","3690"
1930,1039,5225,,,
1931,1040,5225,,,
1932,1041,5226,"3689","3683","3690"
1933,1042,5225,,,
1934,1043,5223,,,
1935,1044,5231,"3689","3683","3690"
1936,1045,5231,"3730","3683","3690"
1937,1046,5225,,,
1938,1047,5223,,,
1939,1048,5223,,,
1940,1049,5223,,,
1941,1050,5223,,,
1942,1051,5225,,,
1943,1052,5225,,,
1944,1053,5225,,,
1945,1054,5226,"3688","3683","3690"
1946,1055,5225,,,
1947,1056,5225,,,
1948,1057,5226,"3689","3683","3690"
1949,1058,5223,,,
1950,1059,5223,,,
1951,1060,5231,"3689","3683","3690"
1952,1061,5224,,,
1953,1062,5224,,,
1954,1063,5225,,,
1955,1064,5224,,,
1956,1065,5224,,,
1957,1066,5225,,,
1958,1067,5225,,,
1959,1068,5223,,,
1960,1069,5223,,,
1961,1070,5223,,,
1962,1071,5223,,,
1963,1291,5223,,,
1964,1291,5225,,,
1965,1074,5225,,,
1966,1075,5225,"3688","3683","3690"
1967,1076,5225,,,
1968,1077,5223,,,
1969,1078,5225,,,
1970,1079,5225,,,
1971,1080,5223,,,
1972,1081,5225,,,
1973,1082,5226,"3689","3683","3690"
1974,1083,5224,,,
1975,1084,5223,,,
1976,1085,5231,"3688","3683","3690"
1977,1086,5223,,,
1978,1087,5231,"3688","3683","3690"
1979,1088,5231,"3689","3683","3690"
1980,1089,5223,,,
1981,1090,5223,,,
1982,1091,5225,,,
1983,1092,5226,"3689","3683","3690"
1984,1093,5225,,,
1985,1094,5225,,,
1986,1095,5225,,,
1987,1096,5231,"3688","3683","3690"
1988,1097,5225,,,
1989,1098,5225,,,
1990,1099,5225,,,
1991,1100,5225,,,
1992,1101,5225,,,
1993,1102,5226,"3688","3683","3690"
1994,1103,5225,,,
1995,1104,5231,"3730","3683","3690"
1996,1105,5231,"3730","3683","3690"
1997,1106,5225,,,
1998,1107,5225,,,
1999,1108,5225,,,
2000,1109,5223,,,
2001,1110,5224,,,
2002,1111,5224,,,
2003,1112,5224,,,
2004,1113,5224,,,
2005,1114,5224,,,
2006,1115,5224,,,
2007,1116,5224,,,
2008,1117,5224,,,
2009,1118,5224,,,
2010,1119,5224,,,
2011,1120,5224,,,
2012,1121,5224,,,
2013,1122,5224,,,
2014,1123,5224,,,
2015,1124,5224,,,
2016,1125,5224,,,
2017,1126,5224,,,
2018,1127,5224,,,
2019,1128,5224,,,
2020,1129,5224,,,
2021,1130,5224,,,
2022,1131,5224,,,
2023,1132,5224,,,
2024,1133,5224,,,
2025,1134,5224,,,
2026,1135,5224,,,
2027,1136,5224,,,
2028,1137,5224,,,
2029,1138,5224,,,
2030,1139,5224,,,
2031,1140,5224,,,
2032,1141,5224,,,
2033,1142,5224,,,
2034,1143,5224,,,
2035,1144,5224,,,
2036,1145,5224,,,
2037,1146,5224,,,
2038,1147,5224,,,
2039,1148,5224,,,
2040,1149,5224,,,
2041,1150,5224,,,
2042,1151,5224,,,
2043,1152,5224,,,
2044,1153,5224,,,
2045,1154,5224,,,
2046,1155,5224,,,
2047,1156,5224,,,
2048,1157,5224,,,
2049,1158,5224,,,
2050,1159,5224,,,
2051,1160,5224,,,
2052,1161,5225,,,
2053,1162,5225,,,
2054,1163,5225,,,
2055,1164,5225,,,
2056,1165,5223,,,
2057,1166,5223,,,
2058,1167,5223,,,
2059,1168,5223,,,
2060,1169,5223,,,
2061,1170,5223,,,
2062,1171,5223,,,
2063,1172,5223,,,
2064,1173,5223,,,
2065,1174,5223,,,
2066,1175,5223,,,
2067,1176,5223,,,
2068,1177,5223,,,
2069,1178,22004,,,
2070,1179,5223,,,
2071,1180,5231,"3730","3683","3690"
2072,1181,5225,,,
2073,1182,5223,,,
2074,1183,5225,,,
2075,1184,5223,,,
2076,1185,5223,,,
2077,1186,5223,,,
2078,1187,5223,,,
2079,1188,5223,,,
2080,272,95493,"3688","3683","3690"
2081,177,95493,"3730","3683","3690"
2091,766,95309,"3688","3683","3690"
2092,682,171,"3688","3683","3690"
2093,683,171,"3688","3683","3690"
2094,685,171,"3688","3683","3690"
2095,686,171,"3688","3683","3690"
2096,767,171,"3688","3683","3690"
2097,688,171,"3688","3683","3690"
2098,768,171,"3688","3683","3690"
2099,689,171,"3688","3683","3690"
2100,769,171,"3688","3683","3690"
2101,690,171,"3688","3683","3690"
2102,770,171,"3688","3683","3690"
2103,691,171,"3688","3683","3690"
2104,771,171,"3688","3683","3690"
2105,692,171,"3688","3683","3690"
2106,772,171,"3688","3683","3690"
2107,693,171,"3688","3683","3690"
2108,773,171,"3688","3683","3690"
2109,694,171,"3688","3683","3690"
2110,774,171,"3688","3683","3690"
2111,695,171,"3688","3683","3690"
2112,775,171,"3688","3683","3690"
2113,696,171,"3688","3683","3690"
2114,776,171,"3688","3683","3690"
2115,697,171,"3688","3683","3690"
2116,777,171,"3688","3683","3690"
2117,698,171,"3688","3683","3690"
2118,778,171,"3688","3683","3690"
2119,699,171,"3688","3683","3690"
2120,779,171,"3688","3683","3690"
2121,700,171,"3688","3683","3690"
2122,780,171,"3688","3683","3690"
2123,701,171,"3688","3683","3690"
2124,781,171,"3688","3683","3690"
2125,702,171,"3688","3683","3690"
2126,703,171,"3688","3683","3690"
2127,782,171,"3688","3683","3690"
2128,704,171,"3688","3683","3690"
2129,783,171,"3688","3683","3690"
2130,705,171,"3688","3683","3690"
2131,784,171,"3688","3683","3690"
2132,706,171,"3688","3683","3690"
2133,785,171,"3688","3683","3690"
2134,707,171,"3688","3683","3690"
2135,786,171,"3688","3683","3690"
2136,708,171,"3688","3683","3690"
2137,710,171,"3688","3683","3690"
2141,729,5225,"3688","3683;3685","3690"
2151,67,95080,"3688","3683","3690"
2152,67,95080,"3689","3683","3690"
2153,70,95080,"3688","3683","3690"
2154,113,95080,"3688","3683","3690"
2155,116,95080,"3688","3683","3690"
2156,120,95080,"3688","3683","3690"
2157,122,95080,"3688","3683","3690"
2158,123,95080,"3688","3683","3690"
2159,124,95080,"3688","3683","3690"
2160,125,95080,"3688","3683","3690"
2161,157,95080,"3688","3683","3690"
2162,159,95080,"3688","3683","3690"
2163,160,95080,"3688","3683","3690"
2164,161,95080,"3688","3683","3690"
2165,162,95080,"3688","3683","3690"
2166,163,95080,"3688","3683","3690"
2167,164,95080,"3688","3683","3690"
2168,165,95080,"3688","3683","3690"
2169,166,95080,"3688","3683","3690"
2170,168,95080,"3688","3683","3690"
2171,173,95080,"3688","3683","3690"
2172,174,95080,"3688","3683","3690"
2173,175,95080,"3688","3683","3690"
2174,183,95080,"3688","3683","3690"
2175,245,95080,"3688","3683","3690"
2176,258,95080,"3688","3683","3690"
2177,259,95080,"3688","3683","3690"
2178,260,95080,"3688","3683","3690"
2179,261,95080,"3688","3683","3690"
2180,264,95080,"3688","3683","3690"
2181,265,95080,"3688","3683","3690"
2182,266,95080,"3688","3683","3690"
2183,270,95080,"3688","3683","3690"
2184,271,95080,"3688","3683","3690"
2185,272,95080,"3688","3683","3690"
2186,277,95080,"3688","3683","3690"
2187,281,95080,"3688","3683","3690"
2188,282,95080,"3688","3683","3690"
2189,289,95080,"3688","3683","3690"
2190,291,95080,"3688","3683","3690"
2191,292,95080,"3688","3683","3690"
2192,295,95080,"3688","3683","3690"
2193,337,95080,"3688","3683","3690"
2194,343,95080,"3688","3683","3690"
2195,371,95080,"3688","3683","3690"
2196,375,95080,"3688","3683","3690"
2197,376,95080,"3688","3683","3690"
2198,377,95080,"3688","3683","3690"
2199,379,95080,"3688","3683","3690"
2200,382,95080,"3688","3683","3690"
2201,397,95080,"3688","3683","3691"
2202,400,95080,"3688","3683","3691"
2203,401,95080,"3688","3683","3690"
2204,404,95080,"3688","3683","3690"
2205,405,95080,"3688","3683","3690"
2206,408,95080,"3688","3683","3690"
2207,409,95080,"3688","3683","3690"
2208,453,95080,"3688","3683","3690"
2209,46,95080,"3688","3683","3690"
2210,450,95080,"3688","3683","3690"
2212,550,182,"3688","3683","3690"
2213,552,182,"3688","3683","3690"
2214,554,182,"3688","3683","3690"
2215,557,182,"3688","3683","3690"
2216,559,182,"3688","3683","3690"
2217,561,182,"3688","3683","3690"
2218,563,182,"3688","3683","3690"
2219,565,182,"3688","3683","3690"
2220,567,182,"3688","3683","3690"
2221,569,182,"3688","3683","3690"
2222,571,182,"3688","3683","3690"
2223,573,182,"3688","3683","3690"
2224,575,182,"3688","3683","3690"
2225,577,182,"3688","3683","3690"
2226,581,182,"3688","3683","3690"
2227,583,182,"3688","3683","3690"
2228,585,182,"3688","3683","3690"
2229,587,182,"3688","3683","3690"
2230,589,182,"3688","3683","3690"
2231,591,182,"3688","3683","3690"
2232,593,182,"3688","3683","3690"
2233,595,182,"3688","3683","3690"
2234,597,182,"3688","3683","3690"
2235,599,182,"3688","3683","3690"
2236,601,182,"3688","3683","3690"
2237,548,182,"3688","3683","3690"
2238,547,182,"3688","3683","3690"
2239,603,182,"3688","3683","3690"
2240,605,182,"3688","3683","3690"
2241,607,182,"3688","3683","3690"
2242,609,182,"3688","3683","3690"
2243,611,182,"3688","3683","3690"
2244,613,182,"3688","3683","3690"
2245,615,182,"3688","3683","3690"
2246,617,182,"3688","3683","3690"
2247,621,182,"3688","3683","3690"
2248,623,182,"3688","3683","3690"
2249,625,182,"3688","3683","3690"
2250,631,182,"3688","3683","3690"
2251,633,182,"3688","3683","3690"
2252,635,182,"3688","3683","3690"
2253,637,182,"3688","3683","3690"
2254,641,182,"3688","3683","3690"
2255,643,182,"3688","3683","3690"
2256,645,182,"3688","3683","3690"
2257,647,182,"3688","3683","3690"
2258,649,182,"3688","3683","3690"
2259,651,182,"3688","3683","3690"
2260,653,182,"3688","3683","3690"
2261,655,182,"3688","3683","3690"
2262,657,182,"3688","3683","3690"
2263,659,182,"3688","3683","3690"
2264,661,182,"3688","3683","3690"
2265,663,182,"3688","3683","3690"
2266,665,182,"3688","3683","3690"
2267,667,182,"3688","3683","3690"
2268,669,182,"3688","3683","3690"
2269,671,182,"3688","3683","3690"
2270,678,182,"3688","3683","3690"
2271,551,182,"3688","3683","3690"
2272,553,182,"3688","3683","3690"
2273,555,182,"3688","3683","3690"
2274,556,182,"3688","3683","3690"
2275,558,182,"3688","3683","3690"
2276,560,182,"3688","3683","3690"
2277,562,182,"3688","3683","3690"
2278,564,182,"3688","3683","3690"
2279,566,182,"3688","3683","3690"
2280,568,182,"3688","3683","3690"
2281,570,182,"3688","3683","3690"
2282,572,182,"3688","3683","3690"
2283,574,182,"3688","3683","3690"
2284,576,182,"3688","3683","3690"
2285,578,182,"3688","3683","3690"
2286,582,182,"3688","3683","3690"
2287,584,182,"3688","3683","3690"
2288,586,182,"3688","3683","3690"
2289,588,182,"3688","3683","3690"
2290,590,182,"3688","3683","3690"
2291,592,182,"3688","3683","3690"
2292,594,182,"3688","3683","3690"
2293,673,182,"3688","3683","3690"
2294,674,182,"3688","3683","3690"
2295,675,182,"3688","3683","3690"
2296,596,182,"3688","3683","3690"
2297,598,182,"3688","3683","3690"
2298,600,182,"3688","3683","3690"
2299,602,182,"3688","3683","3690"
2300,677,182,"3688","3683","3690"
2301,604,182,"3688","3683","3690"
2302,606,182,"3688","3683","3690"
2303,608,182,"3688","3683","3690"
2304,610,182,"3688","3683","3690"
2305,612,182,"3688","3683","3690"
2306,614,182,"3688","3683","3690"
2307,616,182,"3688","3683","3690"
2308,618,182,"3688","3683","3690"
2309,622,182,"3688","3683","3690"
2310,624,182,"3688","3683","3690"
2311,626,182,"3688","3683","3690"
2312,632,182,"3688","3683","3690"
2313,634,182,"3688","3683","3690"
2314,636,182,"3688","3683","3690"
2315,639,182,"3688","3683","3690"
2316,638,182,"3688","3683","3690"
2317,640,182,"3688","3683","3690"
2318,642,182,"3688","3683","3690"
2319,644,182,"3688","3683","3690"
2320,646,182,"3688","3683","3690"
2321,648,182,"3688","3683","3690"
2322,650,182,"3688","3683","3690"
2323,652,182,"3688","3683","3690"
2324,654,182,"3688","3683","3690"
2325,656,182,"3688","3683","3690"
2326,658,182,"3688","3683","3690"
2327,660,182,"3688","3683","3690"
2328,662,182,"3688","3683","3690"
2329,664,182,"3688","3683","3690"
2330,666,182,"3688","3683","3690"
2331,668,182,"3688","3683","3690"
2332,670,182,"3688","3683","3690"
2333,672,182,"3688","3683","3690"
2334,766,182,"3688","3683","3690"
2335,552,2066,"3688","3683","3690"
2336,553,2066,"3688","3683","3690"
2337,555,2066,"3688","3683","3690"
2338,557,2066,"3688","3683","3690"
2339,558,2066,"3688","3683","3690"
2340,563,2066,"3688","3683","3690"
2341,564,2066,"3688","3683","3690"
2342,567,2066,"3688","3683","3690"
2343,568,2066,"3688","3683","3690"
2344,575,2066,"3688","3683","3690"
2345,576,2066,"3688","3683","3690"
2346,581,2066,"3688","3683","3690"
2347,582,2066,"3688","3683","3690"
2348,587,2066,"3688","3683","3690"
2349,588,2066,"3688","3683","3690"
2350,673,2066,"3688","3683","3690"
2351,674,2066,"3688","3683","3690"
2352,675,2066,"3688","3683","3690"
2353,599,2066,"3688","3683","3690"
2354,600,2066,"3688","3683","3690"
2355,547,2066,"3688","3683","3690"
2357,603,2066,"3688","3683","3690"
2358,604,2066,"3688","3683","3690"
2359,611,2066,"3688","3683","3690"
2360,612,2066,"3688","3683","3690"
2361,615,2066,"3688","3683","3690"
2362,616,2066,"3688","3683","3690"
2363,623,2066,"3688","3683","3690"
2364,624,2066,"3688","3683","3690"
2365,549,2066,"3688","3683","3690"
2366,631,2066,"3688","3683","3690"
2367,632,2066,"3688","3683","3690"
2368,633,2066,"3688","3683","3690"
2369,634,2066,"3688","3683","3690"
2370,635,2066,"3688","3683","3690"
2371,636,2066,"3688","3683","3690"
2372,639,2066,"3688","3683","3690"
2373,641,2066,"3688","3683","3690"
2374,642,2066,"3688","3683","3690"
2375,645,2066,"3688","3683","3690"
2376,646,2066,"3688","3683","3690"
2377,651,2066,"3688","3683","3690"
2378,652,2066,"3688","3683","3690"
2379,657,2066,"3688","3683","3690"
2380,658,2066,"3688","3683","3690"
2381,663,2066,"3688","3683","3690"
2382,664,2066,"3688","3683","3690"
2383,669,2066,"3688","3683","3690"
2384,670,2066,"3688","3683","3690"
2385,678,2066,"3688","3683","3690"
2386,766,2066,"3688","3683","3690"
2387,679,2066,"3688","3683","3690"
2388,680,2066,"3688","3683","3690"
2391,728,5226,"3689","3683","3690"
2392,145,5226,"3689","3683","3690"
2401,46,22006,"3688","3683","3690"
2402,47,22006,"3688","3683","3690"
2403,67,22006,"3688","3683","3690"
2404,1191,22006,"3688","3683","3690"
2405,130,22006,"3688","3683;3685","3690"
2406,130,22006,"3689","3683;3685","3690"
2407,131,22006,"3688","3683;3685","3690"
2408,131,22006,"3689","3683;3685","3690"
2409,139,22006,"3688","3683;3685","3690"
2410,140,22006,"3688","3683;3685","3690"
2411,132,22006,"3688","3683;3685","3690"
2412,132,22006,"3689","3683;3685","3690"
2413,66,22006,"3689","3683","3690"
2414,396,22006,"3688","3683","3691"
2415,132,22006,"3688","3683;3685","3690"
2416,682,753,"3688","3683","3690"
2417,683,753,"3688","3683","3690"
2418,684,753,"3688","3683","3690"
2419,685,753,"3688","3683","3690"
2420,686,753,"3688","3683","3690"
2421,767,753,"3688","3683","3690"
2422,687,753,"3688","3683","3690"
2424,688,753,"3688","3683","3690"
2425,768,753,"3688","3683","3690"
2426,689,753,"3688","3683","3690"
2428,769,753,"3688","3683","3690"
2429,770,753,"3688","3683","3690"
2430,771,753,"3688","3683","3690"
2431,692,753,"3688","3683","3690"
2432,772,753,"3688","3683","3690"
2433,773,753,"3688","3683","3690"
2434,774,753,"3688","3683","3690"
2435,775,753,"3688","3683","3690"
2436,697,753,"3688","3683","3690"
2437,777,753,"3688","3683","3690"
2438,778,753,"3688","3683","3690"
2439,779,753,"3688","3683","3690"
2440,780,753,"3688","3683","3690"
2441,701,753,"3688","3683","3690"
2442,781,753,"3688","3683","3690"
2443,1191,753,"3688","3683","3690"
2444,692,753,"3688","3683","3690"
2445,689,753,"3688","3683","3690"
2446,687,753,"3688","3683","3690"
2447,701,753,"3688","3683","3690"
2451,60,5224,"3688","3683","3690"
2452,61,5224,"3688","3683","3690"
2455,79,5224,"3688","3683","3690"
2457,81,5224,"3688","3683","3690"
2458,83,5224,"3688","3683;3685","3690"
2459,85,5224,"3688","3683;3685","3690"
2460,142,5224,"3688","3683;3685","3690"
2461,148,5224,"3688","3683;3685","3690"
2462,148,5224,"3689","3683","3690"
2464,444,5224,"3688","3683","3690"
